,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
118,상암월드컵파크5단지,A12127001,1144012700,436,20050920,지역난방,아파트
119,상암월드컵파크4단지,A12127006,1144012700,761,20061011,지역난방,아파트
120,상암월드컵파크10단지,A12179508,1144012700,861,20100720,지역난방,아파트
121,상암월드컵파크9단지,A12179504,1144012700,1036,20101014,지역난방,아파트
122,상암월드컵파크11단지,A12179503,1144012700,588,20100623,지역난방,아파트
123,상암월드컵파크6단지,A12127002,1144012700,484,20050715,지역난방,아파트
124,DMC상암센트럴파크1단지,A12179502,1144012700,213,20090622,지역난방,아파트
125,상암월드컵8단지,A12127008,1144012700,840,20080201,지역난방,아파트
126,DMC상암센트럴파크2단지,A12179501,1144012700,184,20090622,지역난방,아파트
127,상암월드컵파크12단지,A12179505,1144012700,380,20101014,지역난방,아파트
