,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
88,개봉현대홈타운2단지,A15209206,1153010700,964,20010822,개별난방,아파트
89,영화 아이닉스,A15209304,1153010700,212,20050930,개별난방,아파트
90,개봉동현대아파트,A15209207,1153010700,2412,20010822,개별난방,아파트
91,청실아파트,A15209003,1153010700,156,19871123,개별난방,아파트
92,개봉한진,A15209305,1153010700,1371,20000115,개별난방,아파트
93,개봉동아이파크,A15209004,1153010700,684,20060619,개별난방,아파트
94,개봉한마을,A15209002,1153010700,1983,19990430,개별난방,아파트
95,개봉두산,A15209203,1153010700,561,19970912,개별난방,아파트
96,개봉삼호아파트,A15209202,1153010700,369,19961204,개별난방,아파트
97,신개봉삼환,A15280602,1153010700,173,20010330,개별난방,아파트
98,개봉삼환,A15209205,1153010700,783,19951130,개별난방,아파트
99,대상,A15209303,1153010700,208,19990626,개별난방,아파트
100,개봉상우,A15209201,1153010700,188,19971211,개별난방,아파트
101,개봉거성푸르뫼2차아피트,A15280303,1153010700,245,19940702,개별난방,아파트
102,개봉 푸르지오,A15209007,1153010700,978,20140520,개별난방,아파트
103,개봉고운아파트,A15209006,1153010700,100,19990629,개별난방,아파트
104,개봉건영,A15275101,1153010700,209,19940509,개별난방,아파트
105,개봉역 센트레빌레우스,A10024745,1153010700,1089,20200720,개별난방,아파트
106,오류동선,A15210101,1153010800,152,20040421,개별난방,아파트
107,서울가든빌라,A15289508,1153010800,339,19871203,개별난방,연립주택
108,오류라인,A15210104,1153010800,218,19951230,개별난방,아파트
109,오류금호어울림,A15210102,1153010800,182,20060918,개별난방,아파트
110,동부2차아파트,A15210103,1153010800,205,19990330,개별난방,아파트
111,오류금강,A15210206,1153010800,247,19960104,개별난방,아파트
112,오류동부덕고개,A15210105,1153010800,252,19980711,개별난방,아파트
113,오류동부골든,A15210107,1153010800,932,19981203,개별난방,아파트
114,오류금강수목원,A15210211,1153010800,620,20030913,개별난방,아파트
115,오류한신플러스타운,A15210106,1153010800,299,20020705,개별난방,아파트
116,오류동 영풍마드레빌,A15210212,1153010800,627,20020729,개별난방,아파트
117,오류동부골든SH임대,A15278301,1153010800,304,19970905,개별난방,아파트
118,오류삼천리,A15210210,1153010800,423,19981128,개별난방,아파트
119,오류푸르지오,A15210209,1153010800,378,20040416,개별난방,아파트
120,경남아너스빌,A15210207,1153010800,296,20031031,개별난방,아파트
121,서울 오류동 행복주택,A10026434,1153010800,890,20180226,개별난방,아파트
122,우림필유아파트,A10027522,1153010800,120,20051207,개별난방,아파트
123,동보,A15278201,1153010800,90,,,
124,궁동우신빌라,A15288301,1153010900,762,19881121,개별난방,연립주택
125,온수힐스테이트,A15279101,1153011000,999,20100217,개별난방,아파트
126,천왕연지타운1단지,A15210001,1153011100,571,20131213,개별난방,아파트
127,천왕이펜하우스1단지,A15213006,1153011100,314,20111012,개별난방,아파트
128,천왕이펜하우스4단지,A15213004,1153011100,478,20110803,개별난방,아파트
129,천왕이펜하우스3단지,A15213005,1153011100,1044,20111012,개별난방,아파트
130,천왕이펜하우스6단지,A15213002,1153011100,678,20110617,개별난방,아파트
131,천왕연지타운2단지,A15213007,1153011100,1018,20140127,개별난방,아파트
132,천왕이펜하우스5단지,A15213001,1153011100,522,20110719,개별난방,아파트
133,천왕이펜하우스7단지,A10027764,1153011100,374,20170207,개별난방,아파트
134,천왕연지마을1단지 아파트,A10026729,1153011100,181,20170830,개별난방,아파트
135,천왕이펜하우스8단지,A10026039,1153011100,298,20180917,개별난방,아파트
136,천왕이펜하우스2단지,A15213003,1153011100,526,20110603,개별난방,아파트
137,서울수목원현대홈타운스위트,A15271601,1153011200,245,20041210,개별난방,아파트
138,그린빌라,A15271602,1153011200,137,,,
139,하버라인10단지,A10025527,1153011200,297,20190222,지역난방,도시형 생활주택(아파트)
140,항동하버라인3단지,A10025614,1153011200,1170,20190225,지역난방,아파트
141,항동하버라인 11단지 아파트,A10025386,1153011200,276,20190222,지역난방,아파트
142,항동하버라인2단지,A10025387,1153011200,646,20190715,지역난방,아파트
143,항동하버라인8단지,A10025858,1153011200,384,20181030,지역난방,아파트
144,항동 하버라인9단지,A10025564,1153011200,298,20190222,지역난방,아파트
145,구로항동우남퍼스트빌,A10024849,1153011200,337,20200603,지역난방,아파트
146,구로항동제일풍경채포레스트,A10024927,1153011200,345,20200227,지역난방,아파트
147,항동중흥S클래스베르데카운티,A10025115,1153011200,419,20191206,지역난방,아파트
148,항동 한양수자인 에듀힐즈,A10025193,1153011200,634,20190927,지역난방,아파트
149,항동하버라인4단지아파트,A10025302,1153011200,297,20190531,지역난방,아파트
