,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
198,중계금호,A13922904,1135010600,424,19970120,개별난방,아파트
199,중계경남아너스빌,A13986703,1135010600,299,20021205,개별난방,아파트
200,중계청구3차,A13986012,1135010600,780,19960722,개별난방,아파트
201,삼창타워프라자,A13986702,1135010600,203,19970314,개별난방,아파트
202,중계무지개아파트,A13986504,1135010600,2433,19911115,지역난방,아파트
203,중계현대6차,A13985406,1135010600,453,20180627,개별난방,아파트
204,중계양지대림2차,A13922110,1135010600,652,19990211,지역난방,아파트
205,중계현대2차,A13993002,1135010600,140,19931125,개별난방,아파트
206,중계양지대림1차,A13922108,1135010600,508,19981201,지역난방,아파트
207,중계시영3단지목련,A13986505,1135010600,2619,19911115,지역난방,아파트
208,중계우성3차,A13986201,1135010600,213,19990626,개별난방,아파트
209,중계한화꿈에그린더퍼스트,A13922003,1135010600,283,20140828,개별난방,아파트
210,중계한화꿈에그린,A13922905,1135010600,448,20050303,개별난방,아파트
211,롯데우성,A13986009,1135010600,568,19930731,지역난방,아파트
212,중계현대1차,A13922901,1135010600,211,19931125,개별난방,아파트
213,중계진로유통조합아파트(중계진로대림아파트),A13922002,1135010600,192,19920612,개별난방,아파트
214,중계중앙하이츠아쿠아,A13972602,1135010600,219,20080620,개별난방,아파트
