Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
117,A13886009,1171011200,750,19881102.0,지역난방,아파트,단일계약,15,500,0
118,A13813004,1171011200,226,19841212.0,지역난방,아파트,단일계약,8,260,0
119,A13873701,1171011200,153,19970124.0,개별난방,아파트,단일계약,2,29,31
120,A10026734,1171011200,575,20171102.0,개별난방,아파트,단일계약,14,549,63
121,A10025657,1171011200,269,20190227.0,개별난방,아파트,단일계약,5,11,272
122,A10026249,1171011200,818,20180605.0,개별난방,아파트,단일계약,17,146,740
123,A10026362,1171011200,220,20180223.0,개별난방,아파트,종합계약,6,0,397
124,A10023333,1171011200,73,20050913.0,개별난방,아파트,기타,,108,32
125,A13881401,1171011300,280,19920420.0,개별난방,아파트,종합계약,13,100,95
126,A13811203,1171011300,546,19970703.0,지역난방,아파트,기타,9,130,182
127,A13881601,1171011300,257,19990909.0,개별난방,아파트,단일계약,12,46,240
128,A13811205,1171011300,605,19970703.0,지역난방,아파트,기타,10,107,339
129,A13881302,1171011300,303,19930719.0,개별난방,아파트,종합계약,11,142,56
130,A13811204,1171011300,598,20001009.0,지역난방,아파트,종합계약,10,0,430
131,A13811202,1171011300,478,19971215.0,지역난방,아파트,단일계약,16,190,725
132,A13811206,1171011300,1004,19971125.0,지역난방,아파트,단일계약,14,150,427
133,A13811001,1171011300,660,19970410.0,지역난방,아파트,단일계약,8,61,243
134,A13881603,1171011300,497,19920326.0,지역난방,아파트,종합계약,18,290,148
135,A10024655,1171011300,95,20060418.0,개별난방,아파트,종합계약,10,0,136
136,A10023887,1171011300,1945,20211231.0,지역난방,아파트,종합계약,50,0,2448
137,A10024085,1171011300,494,20211012.0,지역난방,아파트,종합계약,16,0,911
138,A10025284,1171011300,128,20180510.0,개별난방,아파트,종합계약,2,8,90
139,A10024492,1171011300,560,20201222.0,지역난방,아파트,종합계약,14,7,584
140,A10023922,1171011300,700,20220128.0,지역난방,아파트,종합계약,23,6,1713
141,A10023927,1171011300,689,20220128.0,지역난방,아파트,종합계약,42,6,1686
142,A10024152,1171011300,1282,20210806.0,지역난방,아파트,종합계약,43,0,1623
143,A10024787,1171011300,1199,20210517.0,지역난방,아파트,종합계약,28,0,1479
144,A10024197,1171011300,394,20210810.0,지역난방,아파트,단일계약,15,6,495
145,A10024577,1171011300,685,20201028.0,지역난방,아파트,종합계약,20,21,842
146,A13812004,1171011400,247,20021129.0,개별난방,아파트,단일계약,7,42,224
147,A13881701,1171011400,812,20110127.0,개별난방,아파트,단일계약,22,45,842
148,A13812003,1171011400,215,20020326.0,개별난방,아파트,종합계약,7,54,242
149,A13812001,1171011400,173,20060424.0,개별난방,아파트,단일계약,8,45,165
150,A13812002,1171011400,199,19980529.0,개별난방+기타,아파트,종합계약,6,56,145
151,A13812005,1171011400,889,20110127.0,개별난방,아파트,단일계약,25,942,21
152,A10026961,1171011400,148,20170327.0,개별난방,아파트,종합계약,3,30,51
153,A10026717,1171011400,134,20010529.0,개별난방,아파트,종합계약,3,46,95
