,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
122,은평뉴타운상림마을14단지,A41279901,1138011400,300,20080614,지역난방,아파트
123,은평뉴타운기자촌11단지,A41279932,1138011400,426,20150123,지역난방,아파트
124,은평뉴타운 우물골(두산위브4단지),A41279919,1138011400,143,20091223,지역난방,아파트
125,은평뉴타운구파발9단지1관리,A41279921,1138011400,1022,20100709,지역난방,아파트
126,은뜨락행복주택,A10025677,1138011400,350,20190208,지역난방,아파트
127,은평지웰테라스,A10026842,1138011400,220,20170731,지역난방,연립주택
128,은평뉴타운솔하임,A10026414,1138011400,260,20170928,지역난방,주상복합
129,은평스카이뷰자이아파트,A10025765,1138011400,361,20190130,지역난방,아파트
130,은평뉴타운 한화꿈에그린,A10026376,1138011400,142,20180322,지역난방,아파트
131,은평뉴타운폭포동4단지제4관리아파트,A10024123,1138011400,125,20100614,지역난방,
132,은평뉴타운 엘크루아파트,A10024320,1138011400,146,20170214,지역난방,
