,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
105,가양한보구암,A15780602,1150010400,359,19990210,개별난방,아파트
106,가양동신대아,A15780603,1150010400,660,19930617,지역난방,아파트
107,가양3단지(강변),A15780704,1150010400,1556,19921202,지역난방,아파트
108,강서한강자이,A15720001,1150010400,790,20130925,개별난방,아파트
109,가양9-2,A15781003,1150010400,1005,19930227,지역난방,아파트
110,가양보람아파트,A10025616,1150010400,120,20060427,개별난방,아파트
111,가양동 강나루 2차현대아파트,A10024367,1150010400,114,20010829,개별난방,아파트
112,가양우방아파트,A10024792,1150010400,137,19990302,지역난방,아파트
113,마곡금호어울림,A15721001,1150010500,180,20051121,개별난방,아파트
114,마곡신안,A15721003,1150010500,253,19931223,개별난방,아파트
115,마곡벽산,A15721005,1150010500,479,19990625,개별난방,아파트
116,마곡엠밸리5단지,A15722010,1150010500,439,20140626,지역난방,아파트
117,마곡엠밸리6단지,A15721006,1150010500,1466,20140612,지역난방,아파트
118,마곡엠밸리15단지,A15728011,1150010500,1171,20140529,지역난방,아파트
119,마곡엠밸리7단지,A15721007,1150010500,1004,20140612,지역난방,아파트
120,마곡한솔솔파크,A15721004,1150010500,258,20050214,개별난방,아파트
121,마곡엠밸리14단지,A15721010,1150010500,1270,20140529,지역난방,아파트
122,마곡엠밸리2단지,A15721009,1150010500,408,20140619,지역난방,아파트
123,마곡엠밸리4단지,A15721008,1150010500,420,20140620,지역난방,아파트
124,마곡엠밸리1단지,A15722009,1150010500,237,20140619,지역난방,아파트
125,마곡엠밸리8단지,A10027433,1150010500,531,20160722,지역난방,아파트
126,마곡엠밸리10단지 아파트,A10027452,1150010500,550,20160809,지역난방,아파트
127,마곡엠밸리12단지,A10027403,1150010500,363,20160912,지역난방,아파트
128,마곡13단지 힐스테이트마스터 아파트,A10026879,1150010500,1194,20170410,지역난방,아파트
129,마곡힐스테이트,A10027687,1150010500,603,20170803,지역난방,아파트
130,마곡엠밸리11단지,A10027371,1150010500,347,20160912,지역난방,아파트
131,마곡엠밸리9단지,A10024426,1150010500,1529,20210215,지역난방,아파트
132,마곡엠밸리3단지,A15721011,1150010500,315,20140619,지역난방,아파트
133,마곡수명산파크6단지,A15728002,1150010600,399,20071019,지역난방,아파트
134,마곡수명산파크4단지,A15728006,1150010600,919,20080220,지역난방,아파트
135,우장산힐스테이트,A15728009,1150010600,2198,20050504,개별난방,아파트
136,마곡수명산파크7단지,A15728005,1150010600,643,20081001,지역난방,아파트
137,우장산롯데2차,A15728010,1150010600,157,20030925,개별난방,아파트
138,마곡수명산파크5단지,A15728007,1150010600,948,20080610,지역난방,아파트
139,마곡수명산파크3단지,A15728003,1150010600,518,20070921,지역난방,아파트
140,강서월드메르디앙,A15782501,1150010600,160,20060330,개별난방,아파트
141,우장산롯데1차,A15728013,1150010600,102,20021022,개별난방,아파트
142,마곡수명산파크1단지,A15728008,1150010600,1421,20071101,지역난방,아파트
143,마곡수명산파크2단지,A15728004,1150010600,629,20070726,지역난방,아파트
144,길성그랑프리텔1차,A15779704,1150010600,194,20031231,개별난방,아파트
145,수산오성,A15728014,1150010600,85,,,
146,해태아파트,A10028020,1150010800,111,20000925,개별난방,아파트
147,강서센트레빌4차,A15781201,1150010800,215,20091104,개별난방,아파트
148,마곡 한진해모로,A15722005,1150010900,354,20040511,개별난방,아파트
149,마곡현대아파트,A15784601,1150010900,202,19991223,개별난방,아파트
150,마곡우림필유아파트,A15722106,1150010900,320,20031231,개별난방,아파트
151,방화2단지,A15722314,1150010900,1563,19931025,지역난방,아파트
152,방화2-2 그린,A15785711,1150010900,984,19931025,지역난방,아파트
153,방화청솔3단지,A15785709,1150010900,488,19940728,지역난방,아파트
154,마곡한숲대림아파트,A15785703,1150010900,206,19990816,개별난방,아파트
155,치현마을동일스위트리버아파트,A15722304,1150010900,213,20041223,개별난방,아파트
156,방화12단지(중앙),A15777501,1150010900,930,19940514,지역난방,아파트
157,방화동부센트레빌,A15722108,1150010900,407,20031129,개별난방,아파트
158,마곡서광2차아파트,A15722201,1150010900,154,20030602,개별난방,아파트
159,방화동 개화아파트,A15785608,1150010900,462,19940331,지역난방,아파트
160,방화3차우림필유,A15785002,1150010900,187,20050602,개별난방,아파트
161,방화11단지,A15785005,1150010900,1065,19940521,지역난방,아파트
162,마곡푸르지오,A15722004,1150010900,341,20080609,개별난방,아파트
163,방화신동아,A15722203,1150010900,224,19951216,지역난방,아파트
164,방화5단지,A15785613,1150010900,1372,19940817,지역난방,아파트
165,마곡현대1차,A15785507,1150010900,337,19931126,지역난방,아파트
166,방화대림E편한세상,A15722204,1150010900,279,20031028,개별난방,아파트
167,방화6단지,A15785612,1150010900,1000,19940817,지역난방,아파트
168,개화산동부센트레빌,A15722102,1150010900,205,20030224,개별난방,아파트
169,방화9단지,A15785605,1150010900,250,19960920,지역난방,아파트
170,방화동성아파트,A15778101,1150010900,686,19931216,지역난방,아파트
171,방화진로,A15785601,1150010900,160,19940909,지역난방,아파트
172,방화1단지(장미),A15722307,1150010900,387,19940729,지역난방,아파트
173,방화길훈,A15722011,1150010900,112,19891228,개별난방,아파트
174,마곡신안네트빌(1단지),A15722003,1150010900,285,20020913,개별난방,아파트
175,방화월드메르디앙,A15773501,1150010900,258,20040607,개별난방,아파트
176,방화삼성꽃마을,A15722007,1150010900,206,19971006,개별난방,아파트
177,방화4단지(삼익삼환),A15785710,1150010900,680,19940824,지역난방,아파트
178,마곡보타닉경남아너스빌아파트,A10025641,1150010900,116,20050629,개별난방,아파트
179,마곡청구아파트,A15722104,1150010900,209,19980220,개별난방,아파트
180,홍익,A15722008,1150010900,65,,,아파트
181,마곡서광,A15722306,1150010900,284,19980821,개별난방,아파트
182,방화메이빌아파트,A10023292,1150010900,90,20171123,개별난방,아파트
183,마곡삼성,A15722001,1150010900,170,19980109,개별난방,아파트
184,신마곡 벽산 블루밍 ,A10024505,1150010900,298,20201126,지역난방,아파트
