Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
117,A13501007,1168010800,111,19960724.0,개별난방,아파트,,,,
118,A13501008,1168010800,113,,,아파트,,,,
119,A13583301,1168010800,160,20031224.0,개별난방,아파트,단일계약,5,13,226
120,A13501006,1168010800,368,20141208.0,지역난방,아파트,종합계약,10,0,645
121,A13501002,1168010800,260,20041126.0,개별난방,주상복합,단일계약,4,16,184
122,A10024457,1168010800,136,20040630.0,개별난방,,,,,
123,A10023245,1168010800,283,20230113.0,개별난방,,,0,,
124,A13501005,1168010800,130,20040630.0,개별난방,아파트,종합계약,0,,
125,A10024501,1168010800,249,20201030.0,개별난방,아파트,종합계약,5,0,176
126,A10024035,1168010800,58,20070130.0,개별난방,,종합계약,7,0,210
127,A13590204,1168011000,825,19781130.0,지역난방,아파트,단일계약,23,850,0
128,A13589802,1168011000,3130,19760607.0,지역난방,아파트,단일계약,88,2350,0
129,A13511201,1168011000,515,19800915.0,지역난방,아파트,단일계약,10,465,0
130,A13551103,1168011000,1232,19771226.0,지역난방,아파트,단일계약,24,941,0
131,A13590602,1168011000,582,19791113.0,지역난방,아파트,단일계약,14,596,0
132,A13511001,1168011000,322,19821118.0,지역난방,아파트,종합계약,9,410,0
133,A13511004,1168011000,1924,19820525.0,지역난방,아파트,종합계약,53,2800,0
134,A13511101,1168011000,766,19820614.0,지역난방,아파트,단일계약,21,344,0
135,A13511003,1168011000,911,19871205.0,지역난방,아파트,단일계약,20,333,334
136,A13519002,1168011100,410,20110223.0,개별난방,아파트,단일계약,13,0,457
137,A13519006,1168011100,912,20120831.0,지역난방,아파트,단일계약,35,4,1144
138,A13519007,1168011100,809,20130612.0,지역난방,아파트,단일계약,31,0,995
139,A13519004,1168011100,407,20110616.0,개별난방,아파트,단일계약,13,0,439
140,A13519005,1168011100,546,20111101.0,개별난방,아파트,단일계약,21,4,846
141,A13519003,1168011100,363,20110223.0,개별난방,아파트,단일계약,17,3,404
142,A13519001,1168011100,395,20110223.0,개별난방,아파트,단일계약,12,0,420
143,A10027558,1168011100,199,20160428.0,지역난방,연립주택,종합계약,50,0,398
144,A10028172,1168011200,716,20141002.0,지역난방,아파트,종합계약,28,53,824
145,A13519008,1168011200,1065,20131113.0,지역난방,아파트,단일계약,24,207,672
146,A13520003,1168011200,1020,20140627.0,지역난방,아파트,종합계약,35,0,1546
147,A13520004,1168011200,402,20141030.0,지역난방,아파트,단일계약,42,0,520
148,A10027985,1168011200,1339,20150602.0,지역난방,아파트,단일계약,37,0,1590
149,A13520002,1168011200,1304,20140314.0,개별난방,아파트,종합계약,51,7,1630
150,A10023314,1168011200,830,20230217.0,지역난방,아파트,,13,,
151,A13520001,1168011200,1070,20140313.0,개별난방,아파트,단일계약,46,6,1151
152,A10027909,1168011300,169,20150923.0,개별난방,아파트,단일계약,19,2,206
153,A10027912,1168011300,378,20150923.0,개별난방,아파트,단일계약,19,0,346
154,A13594702,1168011400,740,19930327.0,지역난방,아파트,종합계약,,684,0
155,A13523005,1168011400,650,19930925.0,지역난방,아파트,종합계약,22,432,531
156,A13523004,1168011400,628,19940214.0,지역난방,아파트,단일계약,44,335,562
157,A13594701,1168011400,570,19940603.0,지역난방,아파트,단일계약,,333,126
158,A13593802,1168011400,2214,19921126.0,지역난방,아파트,종합계약,24,379,124
159,A13523003,1168011400,496,19930309.0,지역난방,아파트,단일계약,,340,143
160,A13594402,1168011400,364,19840310.0,지역난방,아파트,단일계약,4,300,0
161,A13593801,1168011400,720,19921126.0,지역난방,아파트,단일계약,12,550,0
162,A13594203,1168011400,930,19940127.0,지역난방,아파트,단일계약,22,385,306
163,A13523001,1168011400,291,19931213.0,지역난방,연립주택,기타,,167,0
164,A13594403,1168011400,802,19871211.0,지역난방,아파트,단일계약,19,578,119
165,A10027571,1168011400,142,19870203.0,지역난방,아파트,단일계약,18,140,0
166,A10025823,1168011400,850,20181121.0,지역난방,아파트,종합계약,52,0,1296
167,A10023547,1168011400,1703,20221031.0,개별난방,,종합계약,38,5,1612
168,A10024216,1168011400,1996,20210730.0,지역난방,아파트,종합계약,49,3113,0
169,A10024258,1168011400,184,20210122.0,지역난방,,종합계약,14,0,327
170,A13522003,1168011500,645,19921028.0,지역난방,아파트,기타,8,650,350
171,A13522008,1168011500,2565,19921017.0,지역난방,아파트,기타,15,580,0
172,A13522004,1168011500,680,19971101.0,지역난방,아파트,단일계약,72,168,596
173,A13588402,1168011500,498,19931101.0,지역난방,아파트,단일계약,19,317,425
174,A13522007,1168011500,1403,19930908.0,지역난방,아파트,기타,18,350,184
175,A13522006,1168011500,1162,19921028.0,지역난방,아파트,단일계약,15,209,116
176,A13552001,1168011500,1512,19921214.0,지역난방,아파트,기타,18,276,0
177,A13552002,1168011500,787,20140805.0,개별난방,아파트,종합계약,33,5,945
178,A13588601,1168011500,330,19931126.0,지역난방,아파트,종합계약,11,157,157
179,A10025204,1168011500,73,20160115.0,지역난방,아파트,,,,
180,A10027446,1168011500,400,20160727.0,지역난방,아파트,종합계약,20,4,853
181,A13550502,1168011800,732,20011201.0,지역난방,아파트,종합계약,21,58,1164
182,A13527003,1168011800,199,19981107.0,지역난방,주상복합,종합계약,9,0,342
183,A13527005,1168011800,232,19991130.0,지역난방,주상복합,단일계약,2,0,291
184,A13527014,1168011800,490,19991126.0,중앙난방,주상복합,종합계약,22,0,1338
185,A13527004,1168011800,231,19941230.0,지역난방,아파트,단일계약,7,219,0
186,A13585404,1168011800,397,20160902.0,지역난방,아파트,단일계약,26,0,510
187,A13527002,1168011800,171,20061019.0,지역난방,아파트,종합계약,6,30,126
188,A13585403,1168011800,480,20040419.0,지역난방,주상복합,종합계약,18,0,1266
189,A13527008,1168011800,348,20050602.0,개별난방,아파트,단일계약,7,38,351
190,A13527013,1168011800,459,19851226.0,지역난방,아파트,단일계약,22,599,0
191,A13527203,1168011800,3002,20060127.0,지역난방,아파트,단일계약,64,0,4435
192,A13527018,1168011800,176,20060118.0,개별난방,주상복합,종합계약,4,0,176
193,A13527017,1168011800,1297,20021023.0,지역난방,주상복합,종합계약,47,24,3630
194,A13585401,1168011800,180,19861027.0,지역난방,아파트,단일계약,10,180,0
195,A13586102,1168011800,211,19941230.0,지역난방,아파트,단일계약,8,73,79
196,A13585804,1168011800,1094,19951228.0,지역난방,아파트,단일계약,23,658,419
197,A13527007,1168011800,321,20070327.0,지역난방,아파트,종합계약,9,8,540
198,A13585402,1168011800,813,20030228.0,지역난방,주상복합,종합계약,34,0,2276
199,A13527011,1168011800,414,20041115.0,지역난방,주상복합,종합계약,10,3,805
200,A13527016,1168011800,620,19851214.0,지역난방,아파트,단일계약,20,370,0
201,A13550403,1168011800,421,19880716.0,지역난방,아파트,단일계약,13,441,0
202,A13586101,1168011800,197,19921119.0,개별난방,아파트,기타,9,79,47
203,A13527001,1168011800,155,20040423.0,개별난방,주상복합,단일계약,2,0,123
204,A13527010,1168011800,390,19861031.0,지역난방,아파트,단일계약,12,330,0
205,A13527019,1168011800,384,19781226.0,지역난방,아파트,단일계약,18,59,355
206,A13527006,1168011800,247,19830611.0,중앙난방,아파트,단일계약,6,285,0
207,A10027319,1168011800,110,20160422.0,지역난방,아파트,종합계약,4,156,0
208,A13550404,1168011800,64,20020131.0,지역난방,아파트,,,,
209,A10024793,1168011800,132,19990106.0,개별난방,아파트,기타,3,7,87
