Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
107,A10025550,1165010700,76,20010803.0,개별난방,아파트,단일계약,2,0,54
108,A13704004,1165010700,63,20061205.0,개별난방,아파트,종합계약,3,0,206
109,A10026051,1165010700,829,20180831.0,지역난방,아파트,종합계약,30,7,1339
110,A10024254,1165010700,848,20210604.0,지역난방,아파트,종합계약,32,0,1523
111,A10024646,1165010700,108,19840215.0,지역난방,아파트,종합계약,6,150,0
112,A13788208,1165010800,1129,20030510.0,지역난방,아파트,종합계약,24,105,1748
113,A13770610,1165010800,164,20090626.0,개별난방,아파트,종합계약,6,0,406
114,A13770608,1165010800,174,20030129.0,중앙난방,주상복합,종합계약,6,0,319
115,A13707203,1165010800,200,20040423.0,개별난방,주상복합,단일계약,4,0,194
116,A13707016,1165010800,435,20100506.0,지역난방,아파트,종합계약,19,0,763
117,A13788203,1165010800,590,19931125.0,지역난방,아파트,종합계약,18,210,218
118,A13785705,1165010800,408,19980528.0,지역난방,아파트,단일계약,10,94,344
119,A13788002,1165010800,413,19891218.0,지역난방,아파트,단일계약,14,188,0
120,A13792001,1165010800,2390,19880720.0,지역난방,아파트,단일계약,62,1374,1553
121,A13785607,1165010800,990,20060607.0,지역난방,아파트,종합계약,22,0,1442
122,A13787105,1165010800,264,19991126.0,개별난방,아파트,단일계약,7,109,247
123,A13772801,1165010800,299,19991130.0,지역난방,아파트,단일계약,8,20,329
124,A13770607,1165010800,161,20051223.0,개별난방,아파트,종합계약,6,0,397
125,A13707006,1165010800,293,20030422.0,개별난방,아파트,단일계약,3,0,211
126,A13785604,1165010800,615,19790822.0,지역난방,아파트,단일계약,13,480,0
127,A13786606,1165010800,329,20060119.0,지역난방,주상복합,종합계약,10,0,570
128,A13788206,1165010800,757,20040625.0,지역난방,주상복합,종합계약,23,3,1908
129,A13786704,1165010800,194,20011214.0,개별난방,아파트,단일계약,7,46,238
130,A13788003,1165010800,299,20010521.0,지역난방,아파트,종합계약,11,0,476
131,A13770611,1165010800,462,20030813.0,기타,주상복합,종합계약,4,325,15
132,A13707017,1165010800,64,19961029.0,개별난방,아파트,,,,
133,A13786601,1165010800,184,20060418.0,지역난방,아파트,종합계약,6,0,386
134,A13707010,1165010800,440,20030822.0,개별난방,주상복합,종합계약,4,0,364
135,A13770609,1165010800,645,20031013.0,지역난방,아파트,종합계약,24,28,1763
136,A13707003,1165010800,215,20030313.0,개별난방,주상복합,단일계약,4,165,0
137,A13775101,1165010800,997,19781215.0,지역난방,아파트,단일계약,21,1141,0
138,A13786901,1165010800,154,20040824.0,개별난방,아파트,종합계약,7,7,307
139,A13788201,1165010800,160,20001127.0,지역난방,아파트,종합계약,4,15,223
