Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
51,A15284302,1153010200,160,20060425.0,개별난방,주상복합,단일계약,6,14,211
52,A15270501,1153010200,124,19980728.0,개별난방,아파트,단일계약,3,13,108
53,A10027493,1153010200,125,20061228.0,개별난방,아파트,단일계약,3,78,23
54,A10026989,1153010200,83,20030924.0,개별난방,아파트,,,,
55,A10025743,1153010200,73,19980418.0,개별난방,주상복합,,,,
56,A15205511,1153010200,718,19991127.0,개별난방,아파트,단일계약,18,213,675
57,A10027507,1153010200,105,19940513.0,개별난방,아파트,종합계약,2,24,68
58,A10023471,1153010200,208,20220128.0,개별난방,,종합계약,5,0,255
59,A10023681,1153010200,98,19981010.0,개별난방,주상복합,단일계약,,4,91
60,A15208204,1153010600,390,20051229.0,개별난방,아파트,단일계약,10,65,369
61,A15282403,1153010600,290,19851216.0,개별난방,아파트,단일계약,6,150,0
62,A15208201,1153010600,165,20000627.0,개별난방,아파트,단일계약,3,15,154
63,A15283707,1153010600,391,19940314.0,지역난방,아파트,단일계약,14,160,86
64,A15208006,1153010600,339,20101201.0,개별난방,아파트,단일계약,12,0,427
65,A15283603,1153010600,273,19990130.0,개별난방,아파트,단일계약,11,61,202
66,A15283706,1153010600,355,20000419.0,개별난방,아파트,단일계약,8,179,269
67,A15279403,1153010600,662,20090526.0,개별난방,아파트,단일계약,28,0,910
68,A15279401,1153010600,118,20001226.0,개별난방,주상복합,종합계약,3,5,102
69,A15283702,1153010600,204,19960217.0,개별난방,아파트,단일계약,8,79,80
70,A15283709,1153010600,448,19990607.0,지역난방,아파트,단일계약,10,122,343
71,A15283701,1153010600,163,19980126.0,개별난방,아파트,단일계약,4,43,93
72,A15282810,1153010600,715,19890725.0,개별난방,아파트,종합계약,17,547,0
73,A15208005,1153010600,175,20080501.0,개별난방,아파트,단일계약,7,85,122
74,A15208202,1153010600,245,20010925.0,개별난방,아파트,단일계약,5,93,194
75,A15208007,1153010600,180,20110727.0,개별난방,아파트,단일계약,5,30,180
76,A15282608,1153010600,440,19871119.0,중앙난방,아파트,단일계약,7,267,53
77,A15283704,1153010600,298,20011117.0,개별난방,아파트,단일계약,8,64,296
78,A15279402,1153010600,421,20090730.0,지역난방,아파트,단일계약,8,0,463
79,A15208003,1153010600,600,20041210.0,개별난방,아파트,단일계약,14,93,578
80,A15279404,1153010600,987,19990224.0,지역난방,아파트,단일계약,22,999,180
81,A15283711,1153010600,886,20030320.0,개별난방,아파트,종합계약,19,188,866
82,A15282405,1153010600,342,19760709.0,개별난방,아파트,단일계약,,200,0
83,A10024846,1153010600,74,19961227.0,개별난방,,,,,
84,A10023604,1153010600,1459,20220831.0,개별난방,,종합계약,35,1737,0
85,A10023598,1153010600,746,20220831.0,개별난방,,종합계약,22,0,896
86,A15282105,1153010700,372,19980901.0,개별난방,아파트,단일계약,7,131,311
87,A15280304,1153010700,249,19931124.0,개별난방,아파트,단일계약,8,98,142
88,A15209206,1153010700,964,20010822.0,개별난방,아파트,단일계약,19,180,872
89,A15209304,1153010700,212,20050930.0,개별난방,아파트,종합계약,5,50,202
90,A15209207,1153010700,2412,20010822.0,개별난방,아파트,단일계약,55,208,2860
91,A15209003,1153010700,156,19871123.0,개별난방,아파트,종합계약,2,114,0
92,A15209305,1153010700,1371,20000115.0,개별난방,아파트,단일계약,31,170,1253
93,A15209004,1153010700,684,20060619.0,개별난방,아파트,단일계약,16,61,766
94,A15209002,1153010700,1983,19990430.0,개별난방,아파트,단일계약,42,319,2221
95,A15209203,1153010700,561,19970912.0,개별난방,아파트,단일계약,10,126,400
96,A15209202,1153010700,369,19961204.0,개별난방,아파트,단일계약,11,12,306
97,A15280602,1153010700,173,20010330.0,개별난방,아파트,단일계약,4,167,0
98,A15209205,1153010700,783,19951130.0,개별난방,아파트,종합계약,15,236,473
99,A15209303,1153010700,208,19990626.0,개별난방,아파트,종합계약,3,49,125
100,A15209201,1153010700,188,19971211.0,개별난방,아파트,단일계약,4,39,136
101,A15280303,1153010700,245,19940702.0,개별난방,아파트,단일계약,7,67,170
102,A15209007,1153010700,978,20140520.0,개별난방,아파트,단일계약,25,0,1159
103,A15209006,1153010700,100,19990629.0,개별난방,아파트,,,,
104,A15275101,1153010700,209,19940509.0,개별난방,아파트,단일계약,6,85,54
105,A10024745,1153010700,1089,20200720.0,개별난방,아파트,종합계약,33,43,1213
106,A15210101,1153010800,152,20040421.0,개별난방,아파트,단일계약,4,20,100
107,A15289508,1153010800,339,19871203.0,개별난방,연립주택,기타,,278,0
108,A15210104,1153010800,218,19951230.0,개별난방,아파트,종합계약,2,61,134
109,A15210102,1153010800,182,20060918.0,개별난방,아파트,단일계약,7,78,127
110,A15210103,1153010800,205,19990330.0,개별난방,아파트,단일계약,4,38,202
111,A15210206,1153010800,247,19960104.0,개별난방,아파트,종합계약,6,56,121
112,A15210105,1153010800,252,19980711.0,개별난방,아파트,단일계약,6,68,174
113,A15210107,1153010800,932,19981203.0,개별난방,아파트,단일계약,21,231,518
114,A15210211,1153010800,620,20030913.0,개별난방,아파트,단일계약,62,0,630
115,A15210106,1153010800,299,20020705.0,개별난방,아파트,단일계약,9,60,279
116,A15210212,1153010800,627,20020729.0,개별난방,아파트,종합계약,19,75,595
117,A15278301,1153010800,304,19970905.0,개별난방,아파트,단일계약,4,4,71
118,A15210210,1153010800,423,19981128.0,개별난방,아파트,단일계약,11,115,414
119,A15210209,1153010800,378,20040416.0,개별난방,아파트,단일계약,10,27,384
120,A15210207,1153010800,296,20031031.0,개별난방,아파트,단일계약,8,59,263
121,A10026434,1153010800,890,20180226.0,개별난방,아파트,단일계약,14,0,413
122,A10027522,1153010800,120,20051207.0,개별난방,아파트,기타,4,48,72
123,A15278201,1153010800,90,,,,,,,
124,A15288301,1153010900,762,19881121.0,개별난방,연립주택,기타,,546,0
125,A15279101,1153011000,999,20100217.0,개별난방,아파트,단일계약,35,0,1267
