,kaptCode,Date,electC,electComb,Elec_Con,Elev_Num,Park_Below,Begin_Date
269,A15183001,202210.0,13723.90625,43561.2890625,0.0,0.015625,0.92578125,9253
270,A12287204,202210.0,3522.3360655737706,44429.87704918033,0.0,0.02971311475409836,0.798155737704918,6797
271,A12287203,202210.0,1229.125,14886.775862068966,0.0,0.01293103448275862,0.2823275862068966,6797
272,A12287202,202210.0,3490.6428571428573,43421.03571428572,0.0,0.03571428571428571,1.0321428571428573,6782
273,A12209001,202210.0,9641.22448979592,46635.9693877551,1.0,0.04081632653061224,0.8979591836734694,8008
274,A10024828,202210.0,54386.9144295302,54386.9144295302,0.0,0.028523489932885907,1.1375838926174497,70
275,A12283603,202210.0,1622.6675675675676,38648.72162162162,1.0,0.02702702702702703,0.4243243243243243,10369
276,A12283602,202210.0,7674.932551319648,36546.36950146627,0.0,0.020527859237536656,0.6950146627565983,7080
277,A12283601,202210.0,12534.427083333334,51715.364583333336,1.0,0.041666666666666664,1.0364583333333333,7574
278,A10027816,202210.0,6272.317073170731,56645.9593495935,0.0,0.03414634146341464,1.245528455284553,2402
279,A10025836,202210.0,15424.63550420168,49664.341386554624,1.0,0.03046218487394958,1.1092436974789917,1226
280,A10025846,202210.0,5859.6628352490425,53271.38697318007,0.0,0.041379310344827586,1.0689655172413792,1148
281,A12284701,202210.0,11753.484848484848,44482.37373737374,0.0,0.04040404040404041,1.0707070707070707,7838
282,A12285703,202210.0,9403.978358208957,37144.866417910445,0.0,0.017164179104477612,0.1582089552238806,12180
283,A12204002,202210.0,7818.2265625,49793.9296875,1.0,0.02734375,1.02734375,6441
284,A12204004,202210.0,8801.756962025316,59283.78227848101,0.0,0.036286919831223625,1.029535864978903,4194
285,A12204006,202210.0,19264.79508196721,58360.51229508197,0.0,0.0389344262295082,1.2151639344262295,3066
286,A12204001,202210.0,4590.193548387097,41716.70967741936,0.0,0.03870967741935484,0.7354838709677419,5648
287,A12204003,202210.0,12035.041459369815,59184.62686567164,1.0,0.05140961857379768,1.1227197346600333,4599
288,A12204102,202210.0,6503.429003021148,50088.45921450151,1.0,0.03927492447129909,0.9969788519637462,6473
289,A12275201,202210.0,16289.06027820711,68660.06491499227,1.0,0.03709428129829984,1.1669242658423493,4189
290,A12275202,202210.0,17497.72335600907,70706.58390022676,1.0,0.03968253968253968,0.0,3856
291,A10028056,202210.0,6562.765957446809,26272.44680851064,0.0,0.010638297872340425,1.0212765957446808,3856
292,A12281801,202210.0,12271.295336787563,41507.668393782384,0.0,0.031088082901554404,0.6839378238341969,8836
293,A12281702,202210.0,10716.276978417269,41353.86690647482,0.0,0.025179856115107913,0.6906474820143885,9051
294,A12205001,202210.0,11691.8,43358.75,0.0,0.04,0.81,9052
295,A12281701,202210.0,4510.575916230367,51566.28272251309,0.0,0.041884816753926704,1.0628272251308901,6722
296,A12282201,202210.0,3901.40350877193,48588.18713450292,1.0,0.023391812865497075,0.05847953216374269,11787
297,A12282203,202210.0,4335.73052631579,52710.97263157895,0.0,0.05894736842105263,0.96,6397
298,A12282102,202210.0,12275.978835978836,58059.94708994709,1.0,0.042328042328042326,1.2063492063492063,5806
299,A12205004,202210.0,11256.693989071038,42696.20218579235,1.0,0.02185792349726776,0.7540983606557377,8482
300,A12205003,202210.0,49060.92354740061,83350.46483180427,0.0,0.027522935779816515,1.0611620795107033,6338
301,A12276901,202210.0,16522.41379310345,16522.41379310345,0.0,0.024630541871921183,0.5763546798029556,4754
302,A12284501,202210.0,11947.899159663866,45380.86834733894,1.0,0.0196078431372549,0.7591036414565826,8871
303,A12201101,202210.0,3644.223300970874,3644.223300970874,0.0,0.009708737864077669,0.0,11471
304,A12201103,202210.0,0.0,40490.47091412742,1.0,0.04986149584487535,1.0221606648199446,4963
305,A12201001,202210.0,10954.916666666666,54365.799019607846,1.0,0.0392156862745098,1.1911764705882353,6656
306,A12201102,202210.0,10846.120401337792,44108.260869565216,0.0,0.023411371237458192,0.8762541806020067,8630
307,A12201301,202210.0,9003.375,9003.375,0.0,0.04375,0.325,9554
308,A12293002,202210.0,7935.821917808219,41035.34246575343,0.0,0.0273972602739726,0.0,12284
309,A12201002,202210.0,19470.77267637178,58171.63493840986,1.0,0.032474804031354984,1.2239641657334825,3710
310,A12290901,202210.0,14954.23128342246,69705.44786096257,1.0,0.04144385026737968,1.2901069518716577,3710
311,A12201003,202210.0,14700.262645914398,69102.14007782101,1.0,0.042801556420233464,1.2315175097276265,3710
312,A12201005,202210.0,13357.337142857144,62119.28,1.0,0.037142857142857144,1.22,3066
313,A12201004,202210.0,2597.427536231884,15972.33695652174,0.0,0.014492753623188406,0.9492753623188406,3710
314,A10025310,202210.0,8109.369348659004,53477.84444444445,1.0,0.022988505747126436,1.1547892720306514,637
315,A10025683,202210.0,16022.979351032449,55172.77286135693,1.0,0.03687315634218289,1.266961651917404,311
316,A10026834,202210.0,8480.809968847352,53940.09345794393,0.0,0.07476635514018691,1.22533748701973,1459
317,A10024947,202210.0,16072.47894736842,52241.32105263158,0.0,0.031578947368421054,1.2236842105263157,609
318,A10024831,202210.0,48553.45659789802,85051.7555469054,0.0,0.0362008563643441,1.157648890618918,266
319,A12289501,202210.0,57853.925,57853.925,0.0,0.0375,1.1875,4062
320,A12289401,202210.0,5820.359281437126,40612.51497005988,1.0,0.011976047904191617,0.17964071856287425,10307
321,A12208001,202210.0,-357.19101123595505,54015.2808988764,1.0,0.0449438202247191,1.095505617977528,5558
322,A12208203,202210.0,7704.495798319328,36585.71428571428,0.0,0.008403361344537815,0.0,12285
323,A12208205,202210.0,5309.057894736842,33649.79473684211,0.0,0.012280701754385965,0.0,12501
324,A12208103,202210.0,4537.060810810811,47961.82432432433,1.0,0.037162162162162164,0.956081081081081,6656
325,A12208204,202210.0,5061.955056179775,46320.76404494382,0.0,0.035955056179775284,0.20674157303370785,8911
326,A12208002,202210.0,45442.32456140351,45442.32456140351,0.0,0.02631578947368421,0.3026315789473684,6474
327,A12208102,202210.0,14199.103448275862,39462.1724137931,1.0,0.03103448275862069,0.4896551724137931,10317
328,A12208104,202210.0,3106.711409395973,42870.30201342282,0.0,0.03691275167785235,0.540268456375839,10653
329,A12289402,202210.0,9153.277777777776,46446.944444444445,1.0,0.027777777777777776,0.6777777777777778,9191
330,A12208101,202210.0,13615.626666666669,41279.026666666665,0.0,0.02,0.86,7982
331,A12208105,202210.0,42158.34210526316,42158.34210526316,0.0,0.02631578947368421,0.3131578947368421,10162
332,A10025659,202210.0,7305.684210526316,53245.68421052631,0.0,0.04736842105263158,1.1,1298
333,A12294102,202210.0,10849.438228438228,51650.95337995338,1.0,0.02097902097902098,0.9836829836829837,8004
334,A41279902,202210.0,15068.584905660377,53136.477987421385,1.0,0.05660377358490566,1.528301886792453,5027
335,A12220002,202210.0,12369.328859060402,67759.76510067114,1.0,0.050335570469798654,1.8691275167785235,4996
336,A41279917,202210.0,13510.019830028328,56375.71388101983,1.0,0.05099150141643059,1.1019830028328612,4439
337,A41279927,202210.0,22493.532934131737,71144.5508982036,0.0,0.059880239520958084,1.4880239520958083,4097
338,A41279924,202210.0,19544.30823117338,83401.64623467601,1.0,0.0297723292469352,1.7320490367775832,4266
339,A41279915,202210.0,54295.736607142855,54295.736607142855,0.0,0.05133928571428571,1.1696428571428572,4439
340,A41279925,202210.0,12268.857142857143,65132.45502645503,1.0,0.06878306878306878,1.3174603174603174,4180
341,A41279922,202210.0,7406.628571428571,59932.68571428571,1.0,0.12571428571428572,1.5885714285714285,4180
342,A12220005,202210.0,3887.367751060821,38764.66619519095,1.0,0.033946251768033946,1.166902404526167,5027
343,A41279910,202210.0,8729.294614572334,42402.2090813094,0.0,0.03801478352692714,0.989440337909187,4784
344,A12220003,202210.0,55414.6,55414.6,0.0,0.05970149253731343,1.2955223880597015,5027
345,A41279913,202210.0,9197.788912579956,46708.6631130064,1.0,0.029850746268656716,1.1684434968017057,4466
346,A41279905,202210.0,9508.40663900415,50595.33609958506,1.0,0.06224066390041494,1.3236514522821576,5027
347,A41279916,202210.0,3781.8863049095607,44773.07493540052,0.0,0.06718346253229975,1.1757105943152455,4439
348,A41279923,202210.0,14907.257575757576,69110.01515151515,1.0,0.05757575757575758,1.503030303030303,4180
349,A41279912,202210.0,12322.928679817906,51139.98482549317,0.0,0.05007587253414264,1.2185128983308042,4479
350,A41279920,202210.0,47642.510288065845,97474.97942386832,0.0,0.047325102880658436,1.5020576131687242,4241
351,A12220004,202210.0,3858.820326678766,43452.70417422868,0.0,0.038112522686025406,1.061705989110708,5027
352,A41279908,202210.0,12626.129411764708,53786.67843137255,0.0,0.06274509803921569,1.2392156862745098,5027
353,A41279931,202210.0,10553.72191011236,45220.63202247191,0.0,0.032303370786516857,1.0575842696629214,3647
354,A41279918,202210.0,18387.639830508477,74388.36016949153,1.0,0.0614406779661017,1.4110169491525424,4416
355,A41279904,202210.0,3370.4485488126647,43072.3746701847,0.0,0.03430079155672823,1.036939313984169,5027
356,A41279929,202210.0,8865.337378640777,60765.67718446602,1.0,0.050970873786407765,1.1966019417475728,4180
357,A41279914,202210.0,4368.080645161291,52882.45852534562,0.0,0.04608294930875576,1.066820276497696,4466
358,A41279906,202210.0,8006.965217391305,50218.05217391304,1.0,0.05652173913043478,1.2652173913043478,5027
359,A41279911,202210.0,2510.051515151515,41249.09696969697,1.0,0.03636363636363636,1.0212121212121212,4784
360,A41279909,202210.0,72047.96296296296,72047.96296296296,1.0,0.037037037037037035,1.4197530864197532,4815
361,A41279930,202210.0,14616.902356902356,57349.93265993266,0.0,0.03367003367003367,1.1414141414141414,4266
362,A41279903,202210.0,9762.83597883598,55240.269841269845,0.0,0.047619047619047616,1.1428571428571428,5027
363,A41279907,202210.0,11298.438502673796,43770.04278074866,0.0,0.0427807486631016,1.053475935828877,5027
364,A12220001,202210.0,17762.01923076923,53895.432692307695,0.0,0.052884615384615384,1.0144230769230769,5027
365,A41279928,202210.0,10361.302600472813,44708.394799054375,0.0,0.03309692671394799,1.1205673758865249,4097
366,A41279901,202210.0,18729.49333333333,65849.82666666666,0.0,0.056666666666666664,1.9466666666666668,4996
367,A41279932,202210.0,15420.593896713615,64522.025821596246,1.0,0.06572769953051644,1.1619718309859155,2582
368,A41279921,202210.0,8639.383561643835,45478.62035225049,0.0,0.026418786692759294,1.6663405088062622,4241
369,A10025677,202210.0,4137.685714285714,26112.257142857143,1.0,0.02,0.5685714285714286,1105
370,A10025765,202210.0,14475.927977839336,66411.35734072022,1.0,0.036011080332409975,1.257617728531856,1114
371,A10026376,202210.0,10236.478873239435,41311.69014084507,1.0,0.028169014084507043,1.0,1428
372,A14280502,202210.0,4300.845833333334,43807.84583333333,0.0,0.03125,1.1125,5777
373,A14272304,202210.0,11767.959007832898,48194.35587467363,1.0,0.02193211488250653,1.0657963446475196,6495
374,A14272303,202210.0,7453.893229166667,46156.028645833336,0.0,0.03125,1.0442708333333333,7020
375,A14282301,202210.0,12865.096153846154,54891.057692307695,0.0,0.038461538461538464,0.6923076923076923,5137
376,A14210001,202210.0,12673.774145616642,12673.774145616642,0.0,0.008915304606240713,0.3833580980683507,6624
377,A14272311,202210.0,1560.1536406145624,14990.273881095523,0.0,0.011356045424181697,0.3867735470941884,6495
378,A14272306,202210.0,0.0,41972.83720930233,1.0,0.022093023255813953,0.986046511627907,6817
379,A14272308,202210.0,44351.34586466166,44351.34586466166,0.0,0.02706766917293233,0.22556390977443608,4283
380,A14272305,202210.0,11146.62334384858,46084.27634069401,0.0,0.02145110410094637,0.023974763406940065,6403
381,A14272313,202210.0,16630.452127659573,53408.29787234042,0.0,0.03723404255319149,1.0691489361702127,4178
382,A14272310,202210.0,1693.3265306122448,18551.0612244898,0.0,0.012244897959183673,0.6571428571428571,6403
383,A14272307,202210.0,10638.268398268398,10661.818181818182,0.0,0.04329004329004329,0.4675324675324675,10650
384,A14210002,202210.0,17455.431547619046,52417.611607142855,0.0,0.024553571428571428,1.0223214285714286,6624
385,A14277601,202210.0,13234.271241830063,58012.50653594772,1.0,0.03594771241830065,1.0751633986928104,5579
386,A14272309,202210.0,14788.591018444266,53898.72734562951,0.0,0.034482758620689655,1.2341619887730553,4283
387,A14272314,202210.0,14307.729197080293,51763.5905109489,0.0,0.032116788321167884,0.0,3762
388,A10026947,202210.0,3453.772357723577,50747.577235772354,1.0,0.04065040650406504,1.1495934959349594,1816
389,A10025241,202210.0,14688.813229571984,65754.31906614786,1.0,0.04571984435797665,1.3278210116731517,874
390,A14206303,202210.0,11397.075555555555,47707.69777777778,0.0,0.035555555555555556,0.5688888888888889,6013
391,A14206307,202210.0,1209.421052631579,35936.36842105263,0.0,0.021052631578947368,0.6473684210526316,8190
392,A14206202,202210.0,4606.834444444445,29316.501111111116,0.0,0.022222222222222223,0.0,11258
393,A14206306,202210.0,2323.2280701754385,40870.84210526316,0.0,0.017543859649122806,0.6666666666666666,7924
394,A14270301,202210.0,11697.260273972604,57959.93150684932,0.0,0.0273972602739726,1.1643835616438356,4616
395,A14206302,202210.0,10439.376237623765,51183.16831683168,1.0,0.0297029702970297,0.6881188118811881,7720
396,A14206001,202210.0,3475.833333333333,37307.58771929824,0.0,0.02631578947368421,0.6578947368421053,8477
397,A14286104,202210.0,1256.896551724138,38357.85440613027,1.0,0.034482758620689655,0.07662835249042145,10695
398,A14206002,202210.0,8258.94366197183,39652.640845070426,1.0,0.028169014084507043,0.7429577464788732,8639
399,A14206003,202210.0,3061.041958041958,24822.99300699301,0.0,0.011188811188811189,0.0,11233
400,A14206305,202210.0,10133.65019011407,41534.98098859315,0.0,0.019011406844106463,0.4448669201520912,8029
401,A14206310,202210.0,714.7904869762175,11077.763306908268,0.0,0.013590033975084938,0.0,11233
402,A14286203,202210.0,2889.3784505788067,13474.516473731075,0.0,0.015138023152270703,0.0,11238
403,A14286108,202210.0,5541.90465116279,45728.27674418605,0.0,0.023255813953488372,1.0674418604651164,6779
404,A14206301,202210.0,25248.38323353293,58007.7245508982,0.0,0.059880239520958084,1.0838323353293413,8588
405,A14276311,202210.0,0.0,10448.490712074305,0.0,0.01238390092879257,0.0,11423
406,A14206201,202210.0,5088.783673469387,50634.130612244895,1.0,0.036734693877551024,1.2081632653061225,7464
407,A14278101,202210.0,7330.749128919861,40849.738675958186,0.0,0.04006968641114982,0.0,10923
408,A14207203,202210.0,40763.7909215956,40763.7909215956,1.0,0.03163686382393398,0.16506189821182943,10319
409,A14207201,202210.0,4156.666666666667,17720.333333333332,0.0,0.011111111111111112,0.65,7385
410,A14207202,202210.0,11158.16274509804,48054.35882352941,0.0,0.025490196078431372,1.0960784313725491,7385
411,A14209001,202210.0,8325.615384615385,44543.307692307695,1.0,0.1076923076923077,0.9730769230769231,7763
412,A14287102,202210.0,6100.954198473282,39008.54961832061,0.0,0.03435114503816794,0.0,11444
413,A13407204,202210.0,11367.49298245614,55679.563157894736,1.0,0.03333333333333333,0.0,13158
414,A13407104,202210.0,10938.65,44169.525,0.0,0.020416666666666666,0.0,13942
415,A13478601,202210.0,6288.129770992367,57935.07633587786,1.0,0.03435114503816794,0.0,13159
416,A13407002,202210.0,7473.024739583333,40899.821614583336,0.0,0.0234375,0.0,13638
417,A13482706,202210.0,41121.878787878784,41121.878787878784,0.0,0.016666666666666666,0.0,13233
418,A13482801,202210.0,34212.25663716814,34212.25663716814,1.0,0.017699115044247787,0.1415929203539823,12189
419,A13407201,202210.0,3058.092105263158,47260.39473684211,0.0,0.03289473684210526,0.0,13016
420,A13407202,202210.0,14157.320261437908,47434.24836601308,0.0,0.029411764705882353,0.4738562091503268,10824
421,A13482603,202210.0,17264.24074074074,56398.27777777778,0.0,0.03333333333333333,0.0,13067
422,A13482505,202210.0,9313.295454545454,55581.18006993007,1.0,0.03496503496503497,0.0,13054
423,A10025415,202210.0,57282.02052631579,57282.02052631579,1.0,0.022105263157894735,1.2126315789473685,969
424,A13483002,202210.0,9646.930051813471,41005.81606217616,0.0,0.019430051813471502,0.8678756476683938,8088
425,A13480401,202210.0,40577.982142857145,40577.982142857145,0.0,0.022321428571428572,0.8683035714285714,9576
426,A13408003,202210.0,16816.679509632224,68114.19264448337,1.0,0.03327495621716287,1.7609457092819614,3704
427,A13480403,202210.0,44322.84510532838,44322.84510532838,0.0,0.027261462205700124,0.6493184634448576,9456
428,A10027207,202210.0,13778.440404592671,65201.031984691086,1.0,0.026243849097867686,1.0858392564242756,1876
429,A10025263,202210.0,17989.363341443634,66361.32197891321,1.0,0.02737226277372263,1.4000405515004055,874
430,A13483803,202210.0,1746.029268292683,31344.321951219517,0.0,0.02926829268292683,0.036585365853658534,10876
431,A13472701,202210.0,3920.293473499781,42322.81208935611,0.0,0.024091108190976786,1.1406044678055192,4039
432,A13409001,202210.0,8435.645161290322,37145.37634408602,0.0,0.021505376344086023,0.8709677419354839,9007
433,A10026403,202210.0,12084.730713245996,53432.47452692867,1.0,0.026200873362445413,1.3304221251819506,1442
434,A10025112,202210.0,17860.215707369553,69508.38138784292,1.0,0.027434104357181282,1.2867132867132867,780
435,A10025104,202210.0,15466.899140401149,68737.93065902579,1.0,0.029226361031518624,1.4613180515759312,780
436,A10024420,202210.0,2845.95,14691.733333333334,1.0,0.018333333333333333,0.615,367
437,A10024473,202210.0,12257.237390350878,59364.17269736842,1.0,0.03234649122807018,1.3157894736842106,406
438,A10025010,202210.0,12394.114608952288,63047.81849483522,1.0,0.02459419576979833,1.575258239055583,722
439,A10024412,202210.0,16031.399787910925,33231.74973488865,1.0,0.024390243902439025,0.8727465535524921,372
440,A13481305,202210.0,7405.62392108508,38250.33415536375,1.0,0.025893958076448828,0.3649815043156597,9973
441,A13480803,202210.0,8464.049242424242,40696.96590909091,1.0,0.030303030303030304,0.7916666666666666,9323
442,A13488104,202210.0,14315.755033557049,62476.644295302016,0.0,0.026845637583892617,1.6057046979865772,6672
443,A13470101,202210.0,2292.752747252747,34261.26007326008,0.0,0.02197802197802198,0.0,14411
444,A13481001,202210.0,8229.32098765432,40374.38271604938,0.0,0.05555555555555555,0.2716049382716049,11822
445,A10024932,202210.0,53815.1912568306,53815.1912568306,1.0,0.02185792349726776,1.3169398907103824,674
446,A13470503,202210.0,4824.7125,55732.9,0.0,0.02625,1.43,4360
447,A13406204,202210.0,8614.873949579833,48808.12324929972,1.0,0.022408963585434174,0.927170868347339,7034
448,A13406003,202210.0,8996.939655172413,8996.939655172413,0.0,0.021551724137931036,0.7931034482758621,8693
449,A13406002,202210.0,11477.570588235294,42688.041176470586,0.0,0.029411764705882353,0.7058823529411765,8814
450,A13470502,202210.0,8929.424460431655,55858.27338129497,0.0,0.02158273381294964,1.1870503597122302,7740
451,A13406005,202210.0,46068.63559322034,46068.63559322034,0.0,0.03389830508474576,0.0,13583
452,A13406205,202210.0,4389.23695652174,44781.06304347826,1.0,0.015217391304347827,0.758695652173913,8692
453,A13481802,202210.0,0.0,43708.17021276596,0.0,0.029787234042553193,0.4340425531914894,9485
454,A13406201,202210.0,269.38775510204084,35001.22448979592,0.0,0.015306122448979591,0.0,12438
455,A13470504,202210.0,37797.4375,37797.4375,0.0,0.025,0.20625,12313
456,A13485401,202210.0,2106.206896551724,53292.26600985222,0.0,0.04433497536945813,0.8719211822660099,7324
457,A13405002,202210.0,12821.836734693878,48634.69387755102,0.0,0.024489795918367346,1.1306122448979592,7048
458,A13405201,202210.0,14733.359428182435,47404.47243022464,0.0,0.016337644656228726,0.8179033356024507,7917
459,A13471501,202210.0,12477.760191846524,46221.38129496403,0.0,0.02158273381294964,0.9304556354916067,8298
460,A13405003,202210.0,12419.133785450062,56938.39395807645,1.0,0.02157829839704069,1.347102342786683,5337
461,A13485302,202210.0,20337.66924984501,68814.83911965282,0.0,0.019218846869187848,1.4361438313701178,4893
462,A13485301,202210.0,2625.489436619718,50676.42253521127,1.0,0.02112676056338028,1.051056338028169,6383
463,A10025174,202210.0,17940.465217391305,58351.07391304348,0.0,0.02391304347826087,1.2760869565217392,828
464,A13484501,202210.0,8264.279279279279,46245.09009009009,1.0,0.02252252252252252,0.7522522522522522,8379
465,A13403001,202210.0,54130.26490066225,54130.26490066225,1.0,0.046357615894039736,1.033112582781457,6294
466,A13484102,202210.0,44700.66147859922,44700.66147859922,1.0,0.023346303501945526,0.8910505836575876,8311
467,A13403002,202210.0,4249.799426934097,38109.05444126074,0.0,0.02005730659025788,0.8567335243553008,7147
468,A13403101,202210.0,7557.327868852459,44503.79508196721,0.0,0.022131147540983605,0.7311475409836066,8205
469,A13484201,202210.0,55409.26108374384,55409.26108374384,1.0,0.03940886699507389,0.9605911330049262,6670
470,A13484003,202210.0,6405.415162454874,35529.13357400722,0.0,0.01444043321299639,0.0,12486
471,A10027354,202210.0,12397.261410788382,57208.44398340249,0.0,0.024896265560165973,1.2095435684647302,2009
472,A13402103,202210.0,8265.574112734865,36338.705636743216,0.0,0.029227557411273485,0.0,13529
473,A13402304,202210.0,2834.962121212121,16314.65909090909,0.0,0.011363636363636364,0.3409090909090909,8124
474,A13402002,202210.0,6284.285714285715,55511.71428571428,1.0,0.02077922077922078,0.9766233766233766,8125
475,A13486703,202210.0,7137.586206896552,7137.586206896552,0.0,0.028735632183908046,0.8333333333333334,8941
476,A13486102,202210.0,3338.5344827586205,3338.5344827586205,0.0,0.008620689655172414,0.11206896551724138,12668
477,A13486504,202210.0,6759.315589353612,47750.4752851711,1.0,0.022813688212927757,0.8022813688212928,7917
478,A13486401,202210.0,918.2692307692308,26135.25641025641,0.0,0.01282051282051282,0.0,11585
479,A13402202,202210.0,16296.1,55148.16666666666,0.0,0.04,1.14,5956
480,A13486705,202210.0,3173.5840707964603,43537.5221238938,0.0,0.02654867256637168,1.0044247787610618,8476
481,A13486601,202210.0,1520.8482142857142,33595.9375,0.0,0.017857142857142856,0.0,11282
482,A13402305,202210.0,12812.0202020202,43336.99494949495,0.0,0.022727272727272728,0.7878787878787878,9033
483,A13402204,202210.0,11678.755555555555,54560.84444444445,0.0,0.04,0.6844444444444444,5480
484,A13486701,202210.0,3621.7733333333335,44718.706666666665,0.0,0.02666666666666667,0.8066666666666666,8842
485,A13472201,202210.0,3251.821862348178,20077.408906882592,0.0,0.012145748987854251,0.2631578947368421,9032
486,A10026852,202210.0,73662.76276276277,126431.15115115116,1.0,0.02002002002002002,1.2012012012012012,1662
487,A13410012,202210.0,5021.239669421488,46913.50413223141,0.0,0.03305785123966942,1.1024793388429752,4052
488,A13410005,202210.0,3100.590778097983,37362.24783861671,0.0,0.025936599423631124,0.9798270893371758,4700
489,A13410002,202210.0,10619.139024390244,45123.33414634146,0.0,0.041463414634146344,1.0365853658536586,4726
490,A13410008,202210.0,4365.705167173252,33720.31509625127,0.0,0.025329280648429583,1.0101317122593718,4726
491,A13410001,202210.0,4340.432624113475,46672.20567375887,1.0,0.04964539007092199,0.9184397163120568,4726
492,A13410011,202210.0,0.0,40849.95283018868,0.0,0.025157232704402517,0.9339622641509434,4052
493,A13410003,202210.0,2768.135746606335,46443.294117647056,0.0,0.1085972850678733,0.9524886877828054,4726
494,A13410007,202210.0,3926.15933412604,44895.21997621879,0.0,0.027348394768133173,0.9738406658739596,4700
495,A13410006,202210.0,11260.422459893049,43137.77540106952,0.0,0.0213903743315508,0.9558823529411765,4726
496,A13410004,202210.0,8738.1356238698,38879.36528028933,0.0,0.04701627486437613,0.8969258589511754,4726
497,A13410010,202210.0,6234.81805745554,36343.5047879617,0.0,0.019151846785225718,0.9917920656634747,4636
498,A13410009,202210.0,5043.229916897507,42434.91966759003,0.0,0.024930747922437674,0.9404432132963989,4602
499,A10027638,202210.0,13046.387283236994,13046.387283236994,0.0,0.02023121387283237,0.5809248554913294,2242
500,A10024410,202210.0,5099.180327868852,21456.420765027324,1.0,0.030054644808743168,0.7650273224043715,359
501,A10024422,202210.0,5018.954983922829,30288.038585209004,1.0,0.0297427652733119,0.8721864951768489,359
502,A10024468,202210.0,2487.691686844229,29767.25585149314,1.0,0.025020177562550445,0.9225181598062954,538
503,A10024440,202210.0,9551.798097251583,31192.390063424948,0.0,0.02536997885835095,0.021141649048625793,372
504,A10024421,202210.0,2425.572682926829,26636.421463414637,0.0,0.025365853658536587,0.8517073170731707,359
505,A13508012,202210.0,18407.980535279807,72466.27737226278,0.0,0.0267639902676399,1.4306569343065694,2946
506,A13579501,202210.0,29712.84337349397,84279.22891566265,1.0,0.02710843373493976,1.6626506024096386,5666
507,A13592604,202210.0,13564.348238482386,51816.28590785908,0.0,0.02710027100271003,1.0067750677506775,5890
508,A13508009,202210.0,23871.146025878003,71092.77264325324,0.0,0.025878003696857672,1.689463955637708,5621
509,A13508004,202210.0,9114.325242718449,51816.94660194175,1.0,0.024271844660194174,0.7766990291262136,8703
510,A13508003,202210.0,26127.97619047619,26127.97619047619,0.0,0.03571428571428571,1.6428571428571428,6477
511,A13579506,202210.0,16861.733333333334,98012.31666666668,1.0,0.025,1.6125,3471
512,A13508006,202210.0,20108.368055555555,105839.96527777778,0.0,0.027777777777777776,2.3090277777777777,5193
513,A13508011,202210.0,17249.306034482757,87267.23706896552,1.0,0.023706896551724137,1.3491379310344827,4276
514,A13592601,202210.0,7372.232876712329,68620.90867579909,0.0,0.0319634703196347,1.7602739726027397,5649
515,A13592706,202210.0,10650.079047619049,45255.6980952381,0.0,0.022857142857142857,0.8828571428571429,5958
516,A13579505,202210.0,15302.18487394958,73926.84873949579,1.0,0.0273109243697479,1.2226890756302522,4434
517,A13508005,202210.0,3748.055555555556,23413.37962962963,1.0,0.009259259259259259,0.7222222222222222,9214
518,A13579503,202210.0,12440.333333333334,77218.06666666667,0.0,0.03333333333333333,1.2466666666666666,4825
519,A13592605,202210.0,6936.238095238095,54504.27380952381,1.0,0.02738095238095238,1.0142857142857142,5907
520,A13591402,202210.0,13257.103825136612,77263.98907103825,1.0,0.03825136612021858,1.366120218579235,6652
521,A10027474,202210.0,23434.642156862745,89092.04411764706,1.0,0.02696078431372549,1.5073529411764706,2066
522,A13599303,202210.0,6089.16037735849,38250.17924528302,0.0,0.017924528301886792,0.0,13994
523,A13594007,202210.0,3175.7542579075425,3175.7542579075425,0.0,0.0072992700729927005,0.032846715328467155,10718
524,A13580602,202210.0,9731.617994100296,52562.4587020649,0.0,0.038348082595870206,0.0,13860
525,A13524004,202210.0,10855.925925925923,50639.16049382716,0.0,0.027160493827160494,0.0,13562
526,A13599402,202210.0,232.91489361702128,39025.90425531915,0.0,0.01276595744680851,0.0,13994
527,A13524005,202210.0,11680.915865384615,54324.68990384616,0.0,0.038461538461538464,0.0,13817
528,A13593908,202210.0,0.0,0.0,0.0,0.0073937153419593345,0.0,11047
529,A13580001,202210.0,9300.621212121212,48826.88383838384,0.0,0.05555555555555555,0.0,13107
530,A13524006,202210.0,15818.125448028672,60960.59856630825,1.0,0.05555555555555555,0.0,13166
531,A13593901,202210.0,23050.80188679245,96711.22641509434,1.0,0.02830188679245283,2.2783018867924527,6454
532,A13524009,202210.0,2409.150028522533,22259.777524244157,0.0,0.007986309184255563,0.04164289788933257,10718
533,A13580002,202210.0,7028.448275862069,42034.54022988506,0.0,0.05363984674329502,0.0,12568
534,A13599301,202210.0,10065.755555555555,40406.12222222222,0.0,0.008888888888888889,0.0,13994
535,A10025203,202210.0,22687.753787878788,73938.74621212122,1.0,0.02803030303030303,1.5931818181818183,903
536,A10025675,202210.0,23330.785896780788,82831.37608584568,1.0,0.03321410321921308,1.6111394992335206,1087
537,A10024564,202210.0,16668.53919860627,73484.85452961673,1.0,0.03614982578397213,1.7216898954703832,507
538,A13510003,202210.0,15787.959183673467,84785.76530612246,0.0,0.03571428571428571,1.8265306122448979,6510
539,A13510001,202210.0,2947.8481012658226,43922.3417721519,0.0,0.02531645569620253,0.8544303797468354,8826
