,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
76,A12174601,,,2739790,0,0,0,27531630,66958200,2119990,11550370
77,A10024784,,,,,,,,,,
78,A10024891,0,0,,,0,0,,,-183160,7171720
79,A12123001,,,0,0,0,0,,,0,0
80,A12182101,0,0,0,0,0,0,,,-4370,7046530
81,A12182401,0,0,0,0,,,569500,14471520,,
82,A10026053,,,,,0,0,,,310400,6353940
83,A10024150,,,,,,,,,,
84,A10023665,,,,,,,,,,
85,A12186901,0,0,10030,0,0,0,,,-30650,9555370
86,A10024587,,,,,,,,,,
87,A12185001,0,0,,,,,,,29290,3326190
88,A12125001,798710,7309370,0,0,0,4723660,,,,
89,A12185003,-5867980,32045300,0,0,-13068119,36320700,3998130,19567710,-546900,0
90,A12185004,,,,,,,21679313,94180710,,
91,A12171101,,,0,0,,,2328060,15922580,-8360,6066600
92,A12125202,7450690,33712750,,,,,4948506,37824470,141840,16468570
93,A10027157,0,0,,,,,,,,
94,A12187901,,,0,0,,,,,-1750,3908400
95,A12187906,0,0,,,0,0,,,,
96,A12187904,,,-699790,699790,,,1861045,16139540,1285120,0
97,A12187703,0,0,,,,,,,,
98,A12187905,0,0,,,0,0,,,1292620,9001640
99,A12187902,,,0,0,,,3005193,10327890,147650,8400000
100,A12127007,,,0,0,,,690140,18735730,,
101,A12127004,,,0,0,0,18744630,8352985,20705240,333920,11880550
102,A12127005,,,,,0,8680000,,,,
103,A12127003,,,0,0,,,,,,
104,A12127001,,,0,0,0,8123010,,,,
105,A12127006,6648790,38157300,0,0,,,14755432,31679410,6150,15056340
106,A12179508,6117500,31045660,0,0,,,,,,
107,A12179504,,,,,,,12155940,33731310,,
108,A12179503,14256370,19194060,,,,,8619450,19827210,,
109,A12127002,,,,,,,,,,
110,A12179502,,,,,,,2660160,10987980,0,4029220
111,A12127008,32141870,14867400,,,-18273600,18216000,9107980,17651060,445630,11670890
112,A12179501,,,0,0,0,2184000,1631010,5472320,460510,2152300
113,A12179505,1070090,12105060,,,,,4978340,13780270,126640,7051710
