kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13981604,1135010500,259,19970120.0,개별난방,아파트,종합계약,10.0,168.0,65.0
A13981407,1135010500,675,19890814.0,개별난방,아파트,단일계약,13.0,283.0,24.0
A13921005,1135010500,2830,19881024.0,지역난방,아파트,단일계약,37.0,1930.0,0.0
A13983707,1135010500,331,19930408.0,개별난방,아파트,단일계약,13.0,173.0,65.0
A13981405,1135010500,602,20010607.0,개별난방+기타,아파트,단일계약,8.0,113.0,346.0
A13983608,1135010500,397,19951017.0,개별난방,아파트,단일계약,16.0,240.0,10.0
A13982002,1135010500,348,19900528.0,개별난방,아파트,단일계약,10.0,290.0,0.0
A13982604,1135010500,3315,19880629.0,지역난방,아파트,단일계약,42.0,2144.0,0.0
A13982103,1135010500,251,20020716.0,개별난방,아파트,단일계약,6.0,152.0,159.0
A13920706,1135010500,2136,19880513.0,지역난방,아파트,단일계약,27.0,1427.0,50.0
A13981901,1135010500,939,19890421.0,지역난방,아파트,단일계약,50.0,542.0,0.0
A13982003,1135010500,385,19950602.0,지역난방,아파트,단일계약,12.0,88.0,240.0
A13920105,1135010500,290,19970417.0,개별난방,아파트,단일계약,7.0,66.0,204.0
A13971501,1135010500,600,19880412.0,지역난방,아파트,단일계약,6.0,422.0,87.0
A13920102,1135010500,216,19950928.0,개별난방,아파트,단일계약,9.0,66.0,73.0
A13989701,1135010500,673,19991125.0,개별난방,아파트,단일계약,15.0,93.0,544.0
A13920803,1135010500,2392,19880923.0,지역난방,아파트,단일계약,32.0,1492.0,0.0
A13994302,1135010500,492,19880530.0,지역난방,아파트,단일계약,19.0,410.0,0.0
A13983713,1135010500,763,19941015.0,지역난방,아파트,기타,17.0,439.0,47.0
A13983709,1135010500,465,19931230.0,개별난방,아파트,단일계약,16.0,228.0,99.0
A13981606,1135010500,358,20010522.0,개별난방,아파트,단일계약,10.0,60.0,357.0
A13981304,1135010500,420,19870326.0,지역난방,아파트,단일계약,6.0,276.0,0.0
A13983803,1135010500,230,20020719.0,개별난방,아파트,단일계약,5.0,63.0,190.0
A13980903,1135010500,240,20060608.0,개별난방,아파트,단일계약,10.0,43.0,161.0
A13982702,1135010500,538,19880615.0,지역난방,아파트,단일계약,18.0,520.0,0.0
A13983816,1135010500,1391,19981116.0,지역난방,아파트,단일계약,16.0,236.0,545.0
A13981001,1135010500,206,20000328.0,개별난방,아파트,단일계약,2.0,22.0,27.0
A13982005,1135010500,471,19880514.0,지역난방,아파트,단일계약,9.0,190.0,0.0
A13974101,1135010500,548,20091120.0,지역난방,아파트,단일계약,14.0,65.0,516.0
A13982704,1135010500,2634,19880727.0,지역난방,아파트,단일계약,32.0,1944.0,0.0
A13982202,1135010500,1739,19881019.0,지역난방,아파트,단일계약,27.0,1300.0,0.0
A13982101,1135010500,174,19990819.0,개별난방,아파트,단일계약,4.0,47.0,136.0
A13920207,1135010500,437,19971016.0,개별난방,아파트,단일계약,9.0,216.0,244.0
A13981903,1135010500,2265,19890421.0,지역난방,아파트,단일계약,23.0,1083.0,0.0
A13983101,1135010500,170,19881130.0,지역난방,아파트,단일계약,,51.0,0.0
A13920506,1135010500,1590,19890513.0,중앙난방,아파트,단일계약,21.0,328.0,255.0
A13920703,1135010500,840,19871117.0,개별난방,아파트,기타,,340.0,0.0
A13920202,1135010500,215,19971229.0,개별난방,아파트,종합계약,5.0,155.0,67.0
A13981006,1135010500,634,20000328.0,개별난방,아파트,단일계약,13.0,194.0,497.0
