kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13511003,1168011000,911,19871205.0,지역난방,아파트,단일계약,20.0,333.0,334.0
A13519002,1168011100,410,20110223.0,개별난방,아파트,단일계약,13.0,0.0,457.0
A13519006,1168011100,912,20120831.0,지역난방,아파트,단일계약,35.0,4.0,1144.0
A13519007,1168011100,809,20130612.0,지역난방,아파트,단일계약,31.0,0.0,995.0
A13519004,1168011100,407,20110616.0,개별난방,아파트,단일계약,13.0,0.0,439.0
A13519005,1168011100,546,20111101.0,개별난방,아파트,단일계약,21.0,4.0,846.0
A13519003,1168011100,363,20110223.0,개별난방,아파트,단일계약,17.0,3.0,404.0
A13519001,1168011100,395,20110223.0,개별난방,아파트,단일계약,12.0,0.0,420.0
A10028172,1168011200,716,20141002.0,지역난방,아파트,종합계약,28.0,53.0,824.0
A13519008,1168011200,1065,20131113.0,지역난방,아파트,단일계약,24.0,207.0,672.0
A13520003,1168011200,1020,20140627.0,지역난방,아파트,종합계약,35.0,0.0,1546.0
A13520004,1168011200,402,20141030.0,지역난방,아파트,단일계약,42.0,0.0,520.0
A10027985,1168011200,1339,20150602.0,지역난방,아파트,단일계약,37.0,0.0,1590.0
A13520002,1168011200,1304,20140314.0,개별난방,아파트,종합계약,51.0,7.0,1630.0
A10023314,1168011200,830,20230217.0,지역난방,아파트,,13.0,,
A13520001,1168011200,1070,20140313.0,개별난방,아파트,단일계약,46.0,6.0,1151.0
A10027909,1168011300,169,20150923.0,개별난방,아파트,단일계약,19.0,2.0,206.0
A10027912,1168011300,378,20150923.0,개별난방,아파트,단일계약,19.0,0.0,346.0
A13594702,1168011400,740,19930327.0,지역난방,아파트,종합계약,,684.0,0.0
A13523005,1168011400,650,19930925.0,지역난방,아파트,종합계약,22.0,432.0,531.0
A13523004,1168011400,628,19940214.0,지역난방,아파트,단일계약,44.0,335.0,562.0
A13594701,1168011400,570,19940603.0,지역난방,아파트,단일계약,,333.0,126.0
A13593802,1168011400,2214,19921126.0,지역난방,아파트,종합계약,24.0,379.0,124.0
A13523003,1168011400,496,19930309.0,지역난방,아파트,단일계약,,340.0,143.0
A13594402,1168011400,364,19840310.0,지역난방,아파트,단일계약,4.0,300.0,0.0
A13593801,1168011400,720,19921126.0,지역난방,아파트,단일계약,12.0,550.0,0.0
A13594203,1168011400,930,19940127.0,지역난방,아파트,단일계약,22.0,385.0,306.0
A13594403,1168011400,802,19871211.0,지역난방,아파트,단일계약,19.0,578.0,119.0
A10027571,1168011400,142,19870203.0,지역난방,아파트,단일계약,18.0,140.0,0.0
A10025823,1168011400,850,20181121.0,지역난방,아파트,종합계약,52.0,0.0,1296.0
A10024216,1168011400,1996,20210730.0,지역난방,아파트,종합계약,49.0,3113.0,0.0
A13522003,1168011500,645,19921028.0,지역난방,아파트,기타,8.0,650.0,350.0
A13522008,1168011500,2565,19921017.0,지역난방,아파트,기타,15.0,580.0,0.0
A13522004,1168011500,680,19971101.0,지역난방,아파트,단일계약,72.0,168.0,596.0
A13588402,1168011500,498,19931101.0,지역난방,아파트,단일계약,19.0,317.0,425.0
A13522007,1168011500,1403,19930908.0,지역난방,아파트,기타,18.0,350.0,184.0
A13522006,1168011500,1162,19921028.0,지역난방,아파트,단일계약,15.0,209.0,116.0
A13552001,1168011500,1512,19921214.0,지역난방,아파트,기타,18.0,276.0,0.0
A13552002,1168011500,787,20140805.0,개별난방,아파트,종합계약,33.0,5.0,945.0
A13588601,1168011500,330,19931126.0,지역난방,아파트,종합계약,11.0,157.0,157.0
A10025204,1168011500,73,20160115.0,지역난방,아파트,,,,
A10027446,1168011500,400,20160727.0,지역난방,아파트,종합계약,20.0,4.0,853.0
A13550502,1168011800,732,20011201.0,지역난방,아파트,종합계약,21.0,58.0,1164.0
A13527004,1168011800,231,19941230.0,지역난방,아파트,단일계약,7.0,219.0,0.0
A13585404,1168011800,397,20160902.0,지역난방,아파트,단일계약,26.0,0.0,510.0
A13527002,1168011800,171,20061019.0,지역난방,아파트,종합계약,6.0,30.0,126.0
A13527008,1168011800,348,20050602.0,개별난방,아파트,단일계약,7.0,38.0,351.0
A13527013,1168011800,459,19851226.0,지역난방,아파트,단일계약,22.0,599.0,0.0
A13527203,1168011800,3002,20060127.0,지역난방,아파트,단일계약,64.0,0.0,4435.0
A13585401,1168011800,180,19861027.0,지역난방,아파트,단일계약,10.0,180.0,0.0
A13586102,1168011800,211,19941230.0,지역난방,아파트,단일계약,8.0,73.0,79.0
A13585804,1168011800,1094,19951228.0,지역난방,아파트,단일계약,23.0,658.0,419.0
A13527007,1168011800,321,20070327.0,지역난방,아파트,종합계약,9.0,8.0,540.0
A13527016,1168011800,620,19851214.0,지역난방,아파트,단일계약,20.0,370.0,0.0
A13550403,1168011800,421,19880716.0,지역난방,아파트,단일계약,13.0,441.0,0.0
A13586101,1168011800,197,19921119.0,개별난방,아파트,기타,9.0,79.0,47.0
A13527010,1168011800,390,19861031.0,지역난방,아파트,단일계약,12.0,330.0,0.0
A13527019,1168011800,384,19781226.0,지역난방,아파트,단일계약,18.0,59.0,355.0
A13527006,1168011800,247,19830611.0,중앙난방,아파트,단일계약,6.0,285.0,0.0
A10027319,1168011800,110,20160422.0,지역난방,아파트,종합계약,4.0,156.0,0.0
A13550404,1168011800,64,20020131.0,지역난방,아파트,,,,
A10024793,1168011800,132,19990106.0,개별난방,아파트,기타,3.0,7.0,87.0
