code,date,elect,gas,heat,watercool,waterhot
A10027901,202101,87026,0,0,4316,0
A14009001,202101,328766,0,875,14946,6119
A14001101,202101,80500,0,0,3203,0
A14001201,202101,106000,0,0,4808,0
A10026759,202101,138328,0,0,4728,0
A10026922,202101,102076,0,366,4303,1720
A14002501,202101,441189,0,1455,17896,7802
A14001303,202101,205067,0,75306,10023,4259
A10024691,202101,345933,0,0,15905,7070
A14072701,202101,545058,0,2583035,36396,15675
A14003003,202101,136868,0,0,5200,1973
A14003104,202101,108008,0,546,6457,2457
A14003008,202101,287637,0,2245,0,8896
A14003004,202101,91035,0,471791,6344,2875
A14085501,202101,135864,0,570424,5035,3711
A14090902,202101,157406,0,432179,0,3608
A14003101,202101,76569,0,0,0,1604
A14003001,202101,59379,0,216992,3833,1421
A14003105,202101,248417,0,130479,16802,6657
A14003106,202101,288205,0,1618922,11209,8522
A14072901,202101,84296,0,387607,2021,2021
A14072702,202101,220789,0,1045,16778,5854
A14077902,202101,671027,0,0,14481,0
A10025192,202101,542936,0,0,15920,0
A14082601,202101,91164,0,0,4434,0
A14019001,202102,47027,0,0,5434,0
A14070901,202102,134650,0,316,3753,1624
A14070302,202102,236460,0,0,8719,0
A14006001,202102,56686,0,0,4631,0
A14005001,202102,95101,0,0,3401,0
A14085101,202102,78419,0,0,0,0
A10025533,202102,140824,0,0,7305,0
A14007002,202102,397710,0,0,26537,0
A14083101,202102,65332,0,0,3574,0
A14010001,202102,70392,0,0,4290,0
A14001201,202102,102598,0,0,4179,0
A10026922,202102,88063,0,220,3784,1534
A14088201,202102,181123,0,161,3811,1495
A14001303,202102,170002,0,45786,9509,4069
A10024691,202102,351093,0,0,16358,7287
A14072701,202102,520669,0,1864500,34085,14591
A14003103,202102,271463,0,0,9004,4846
A14003004,202102,83250,0,344153,5826,2634
A14090902,202102,255013,0,0,0,1861
A14003007,202102,304137,0,78880,15760,5700
A14003101,202102,71061,0,0,0,1360
A14003106,202102,290746,0,1184987,10868,7911
A14072901,202102,79360,0,262338,1791,1791
A10027908,202102,401089,0,11523,9567,3976
A14072702,202102,212868,0,831,16736,5977
A14086001,202102,164027,0,53975,6680,3746
A14086101,202102,114910,0,0,0,2272
A14077902,202102,661689,0,0,13095,0
A10027071,202102,74623,0,0,3925,0
A14070301,202103,69283,0,0,101,0
A14070302,202103,201977,0,0,7840,0
A14006001,202103,56686,0,0,4631,0
A14085002,202103,129391,0,0,8114,2081
A14085101,202103,67131,0,0,8611,0
A10025533,202103,123356,0,0,8157,0
A10025898,202103,60322,0,0,3232,0
A14083101,202103,56771,0,0,3215,0
A14010003,202103,311502,0,0,10173,0
A14010002,202103,88112,0,0,3564,0
A14010001,202103,74539,0,0,3922,0
A10027901,202103,78036,0,0,3743,0
A10026922,202103,94685,0,105,4109,1584
A14088201,202103,151553,0,102,4414,1763
A10024691,202103,318317,0,0,15284,6614
A14003003,202103,93668,0,0,4547,1664
A14003103,202103,223265,0,0,9294,4831
A14003008,202103,409890,0,1713,0,6998
A14003004,202103,91960,0,190514,6687,2870
A14085501,202103,114232,0,227674,5427,3253
A14090902,202103,144424,0,208458,0,3930
A14003101,202103,60628,0,0,0,1437
A14003105,202103,203654,0,53007,17317,6375
A14072901,202103,68739,0,136370,1826,1826
A10027908,202103,322643,0,37201,8798,3410
A10027071,202103,77785,0,0,3925,0
A10025192,202103,516945,0,0,10236,0
A14019001,202104,41157,0,0,5522,0
A14070301,202104,66389,0,0,148,0
A14070302,202104,217137,0,0,8551,0
A14085002,202104,140581,0,0,8607,2152
A14085101,202104,70408,0,0,0,0
A14007001,202104,98721,0,0,5684,0
A14010003,202104,288336,0,0,0,0
A14010002,202104,91612,0,0,3181,0
A10027901,202104,73923,0,0,4124,0
A14075201,202104,200397,0,0,5775,0
A14001101,202104,67954,0,0,2956,0
A14001201,202104,91971,0,0,4539,0
A14072701,202104,499522,0,472132,38069,14587
A14003103,202104,238360,0,0,10251,4784
A14003104,202104,95805,0,106,5957,2020
A14003006,202104,117778,0,90,0,2674
A14003008,202104,246357,0,1266,0,7753
A14085501,202104,123176,0,96937,5542,2950
A14090902,202104,153423,0,66475,0,3247
A14003101,202104,66097,0,0,0,1400
A14003001,202104,55037,0,29047,3646,1177
A14072901,202104,70522,0,54771,1650,1650
A14086001,202104,156551,0,13241,7069,3784
A14086101,202104,98296,0,0,0,2041
A10025192,202104,564866,0,0,9633,0
A14024001,202104,53639,0,0,0,0
A14024002,202104,417230,0,0,0,8818
A14082601,202104,80873,0,0,4161,0
A14070301,202105,68824,0,0,89,0
A14070302,202105,212201,0,0,8345,0
A14004001,202105,56748,0,0,0,0
A14004002,202105,287881,0,0,0,0
A14005001,202105,84678,0,0,3499,0
A14074101,202105,96131,0,0,5417,0
A14007002,202105,367099,0,0,26325,0
A14007001,202105,91650,0,0,5156,0
A14010003,202105,305945,0,0,8968,0
A14010002,202105,67391,0,0,3430,0
A10027901,202105,74816,0,0,3810,0
A14009001,202105,277283,0,42,14996,4587
A14075201,202105,189544,0,0,5892,0
A14001201,202105,86847,0,0,4687,0
A14088201,202105,141239,0,13,4124,1407
A14072701,202105,488088,0,204790,35293,12553
A14003103,202105,232377,0,0,9149,4239
A14003008,202105,242274,0,638,4492,7541
A14003004,202105,88314,0,31381,6315,2306
A14085501,202105,118436,0,53197,6097,2735
A14090902,202105,147451,0,35608,0,3180
A14003007,202105,289639,0,24016,16745,4794
A14003101,202105,64776,0,0,0,1205
A14003001,202105,54044,0,17350,3708,1078
A14077902,202105,572495,0,0,14519,0
A10027071,202105,68549,0,0,2302,0
A14024001,202105,51751,0,0,6800,0
A14070302,202106,248703,0,0,8562,0
A14006001,202106,50060,0,0,4651,0
A14076401,202106,67201,0,0,4174,0
A14005001,202106,94964,0,0,3495,0
A14074101,202106,101227,0,0,5840,0
A10025533,202106,140655,0,0,7946,0
A10025898,202106,69449,0,0,3287,0
A14010003,202106,361926,0,0,0,0
A14010002,202106,91895,0,0,3464,0
A14001201,202106,99152,0,0,4549,0
A10026759,202106,161243,0,0,3767,0
A14002501,202106,431071,0,3,16010,4947
A14001303,202106,184771,0,0,8895,2717
A14072701,202106,544720,0,22900,42299,13053
A14003003,202106,91034,0,0,5049,1407
A14003103,202106,264654,0,0,9568,3920
A14003006,202106,123799,0,1,0,2187
A14003101,202106,73420,0,0,0,1042
A14003001,202106,61256,0,3753,3686,884
A14003106,202106,277370,0,11768,14313,5405
A14072901,202106,74212,0,1805,1227,1227
A10027908,202106,395385,0,9030,9844,2795
A14077902,202106,670707,0,0,15443,0
A14024002,202106,452280,0,0,0,7401
A14082601,202106,73389,0,0,4356,0
A14019001,202107,50716,0,0,0,0
A14070901,202107,251192,0,0,4244,1141
A14070302,202107,354834,0,0,8428,0
A14004002,202107,427283,0,0,0,0
A14085002,202107,160332,0,0,8975,1318
A14085101,202107,87314,0,0,9168,0
A14074101,202107,116730,0,0,5763,0
A10025533,202107,186383,0,0,7968,0
A10025898,202107,84423,0,0,3142,0
A14010002,202107,107550,0,0,3628,0
A14010001,202107,154409,0,0,4427,0
A10027901,202107,163865,0,0,4023,0
A14001101,202107,96153,0,0,3120,0
A14001201,202107,127857,0,0,4882,0
A10026922,202107,250514,0,0,4100,969
A14088201,202107,177529,0,0,4241,976
A10024691,202107,685880,0,0,17420,4851
A14072701,202107,773638,0,0,35669,8563
A14003104,202107,200347,0,0,5939,1264
A14003004,202107,177637,0,0,6157,1466
A14085501,202107,150838,0,0,7407,1630
A14090902,202107,200927,0,0,0,1922
A14003007,202107,520909,0,236,16735,3074
A14003101,202107,112282,0,0,0,769
A14003106,202107,403328,0,0,15980,4243
A10027908,202107,542695,0,4730,9850,2232
A14086001,202107,169212,0,941,8719,3037
A10027071,202107,151064,0,0,3916,0
A10025192,202107,719014,0,0,11750,0
A14024002,202107,638720,0,0,0,5761
A14082601,202107,75644,0,0,4265,0
A14019001,202108,72577,0,0,6100,0
A14070901,202108,389332,0,0,4290,1058
A14070301,202108,78116,0,0,177,0
A14085101,202108,130057,0,0,0,0
A14074101,202108,201025,0,0,5846,0
A10025898,202108,130946,0,0,3257,0
A14007002,202108,587324,0,0,28113,0
A14083101,202108,110127,0,0,3781,0
A14010001,202108,126398,0,0,4424,0
A10027901,202108,140565,0,0,4193,0
A14009001,202108,579481,0,1,15060,2236
A14075201,202108,171307,0,0,6246,0
A14001201,202108,223561,0,0,4872,0
A10026759,202108,233998,0,0,3765,0
A10024333,202108,514303,0,0,9982,0
A14002501,202108,1034457,0,0,16854,3941
A14003103,202108,352062,0,0,6753,2024
A14003004,202108,164244,0,0,6451,1348
A14085501,202108,243840,0,0,8132,1430
A14090902,202108,311107,0,0,0,1756
A14003007,202108,561348,0,54,16650,2715
A14003101,202108,129559,0,0,0,657
A14003105,202108,418440,0,0,17312,2734
A14072901,202108,139642,0,1,778,778
A10027908,202108,621974,0,6210,10577,1892
A14072702,202108,372198,0,0,16660,2774
A14086001,202108,281372,0,0,9760,1821
A10027071,202108,138199,0,0,4003,0
A10025192,202108,927400,0,0,11290,0
A14024001,202108,100881,0,0,0,0
A14024002,202108,780650,0,0,0,4840
A14070301,202109,69190,0,0,452,0
A14006001,202109,75815,0,0,4888,0
A14004001,202109,65421,0,0,0,0
A14085002,202109,182424,0,0,9029,1461
A10025898,202109,83482,0,0,3256,0
A14007002,202109,389766,0,0,25725,0
A14083101,202109,70312,0,0,3708,0
A14010001,202109,76356,0,0,4387,0
A14075201,202109,245295,0,0,6410,0
A14001101,202109,74794,0,0,3238,0
A10026922,202109,140470,0,2,3980,1060
A14002501,202109,624974,0,0,16072,4328
A14088201,202109,203382,0,0,4208,1038
A14001303,202109,275919,0,0,8957,2115
A14003103,202109,149145,0,0,4168,1643
A14003101,202109,79564,0,0,0,845
A14003001,202109,65857,0,1043,3647,723
A14003105,202109,252202,0,0,17553,3655
A14072901,202109,85122,0,0,1071,1071
A14072702,202109,226679,0,0,16454,3506
