code,date,elect,gas,heat,watercool,waterhot
A13887403,202204,81208,0,55689,4343,2175
A13804001,202204,92064,0,2236,6655,1994
A13804004,202204,174974,0,0,8966,4914
A13887901,202204,55215,0,0,3568,0
A10025185,202204,190900,3961,71,10551,0
A13885306,202204,269724,0,6790,12097,5239
A13877501,202204,249500,0,191836,11633,5974
A13885303,202204,109646,0,11663,4403,2411
A13819001,202204,104025,0,0,7297,0
A13880806,202204,565978,0,316397,27977,12762
A13881103,202204,169030,0,6624,11739,3601
A13895501,202204,114197,0,0,5169,0
A13816002,202204,79403,0,73,5408,1645
A13880105,202204,134699,0,0,9950,0
A13895502,202204,86198,0,0,8400,0
A10025850,202204,2725561,0,832,143856,51922
A13820001,202204,41355,0,0,3083,0
A13820002,202204,42312,0,0,5634,0
A13820004,202204,138982,0,6069,0,3375
A13820201,202204,1291352,14473,331657,80857,89
A13820007,202204,195438,0,30964,0,4843
A13882402,202204,54939,0,0,4479,0
A13882401,202204,41783,0,0,3029,0
A10027346,202204,300215,0,107,11603,5842
A13876112,202204,56284,0,0,3474,0
A13876110,202204,195176,0,0,11616,0
A13876111,202204,78375,0,0,5006,0
A13821006,202204,185791,0,0,12208,0
A10026682,202204,452552,0,108,30056,10540
A10027553,202204,170279,0,81,9197,3755
A13883602,202204,198552,0,8550,14961,4801
A13813003,202204,56655,0,0,0,0
A13813002,202204,56695,0,0,0,0
A10026734,202204,126990,18911,0,8350,0
A10026249,202204,216217,0,0,12795,0
A13881302,202204,85856,0,0,0,0
A13811204,202204,95889,0,10687,4093,1685
A10024085,202204,386181,5400,105,17874,5415
A10024492,202204,129900,0,40,9391,3258
A10023922,202204,224337,6208,161,10626,4606
A10024152,202204,359685,0,80,21993,7470
A10024577,202204,170378,0,51,13087,4158
A13881701,202204,233415,0,0,14712,0
A13812002,202204,46693,0,0,3442,0
A13812005,202204,254791,0,0,17111,0
A13822002,202205,1049678,0,16013,74099,22606
A13879102,202205,944688,0,0,0,18817
A13822702,202205,1004299,9972,0,64362,19370
A13822003,202205,1545475,0,44325,107542,33718
A13822301,202205,524962,0,138,12189,3228
A13824006,202205,2003885,0,34694,138442,43435
A13824001,202205,113193,0,0,3869,0
A13872504,202205,45442,382,0,166,0
A13804206,202205,231049,0,0,0,0
A13887301,202205,53879,0,675,2692,1097
A13887702,202205,71059,3483,0,0,1396
A13877501,202205,245057,0,44401,12705,5486
A13885304,202205,201838,0,2371,0,4038
A13885301,202205,55660,0,0,0,0
A13819001,202205,97239,0,0,7907,0
A13880806,202205,513032,0,0,28743,11046
A13880407,202205,208697,0,37,16704,4549
A13816101,202205,76331,0,0,4303,0
A13880406,202205,154737,0,1569,11657,3106
A13881204,202205,177940,0,1971,9648,4345
A13816002,202205,80995,0,14,5610,1478
A13880603,202205,63977,2986,0,4396,875
A13880204,202205,100645,0,880,0,2137
A13895502,202205,77939,0,0,8053,0
A13880201,202205,40517,0,0,0,0
A10025850,202205,2586570,44996,155,139422,46130
A13820002,202205,37868,0,0,0,0
A13820005,202205,143665,0,507,7385,3530
A13821002,202205,116658,0,0,6697,0
A13876110,202205,220248,0,0,11952,0
A13821007,202205,200674,0,0,11469,0
A13876113,202205,268256,0,9887,17829,5553
A13876109,202205,87514,0,0,6500,0
A13821003,202205,137025,0,0,8911,0
A13876111,202205,76577,0,0,5231,0
A13876114,202205,469634,0,28,31439,10305
A13876108,202205,151744,0,0,10684,0
A13821006,202205,188371,0,0,11805,0
A13821005,202205,152997,0,0,9469,0
A10026682,202205,406530,0,25,30925,9445
A10027632,202205,125084,0,8,6516,2168
A10027553,202205,171949,0,20,9295,3410
A10023897,202205,102733,0,6,5683,1833
A13805001,202205,161825,0,1309,0,2417
A13883601,202205,66860,0,0,0,1324
A13805002,202205,1481430,41434,161,99142,35510
A13813003,202205,52049,0,0,0,0
A13813010,202205,436848,0,0,17122,6780
A13813006,202205,53052,0,0,3532,899
A13881601,202205,67914,0,0,10326,0
A13811202,202205,133376,0,24259,6274,3152
A13811206,202205,166759,0,4612,8702,4268
A10023887,202205,453529,0,44,26042,9263
A10024085,202205,379287,6456,18,18605,5110
A10024197,202205,103130,0,4,6413,2212
A13812004,202205,59594,0,0,4512,0
A13812002,202205,46982,0,0,3728,0
A13822002,202206,1140408,22547,2658,71829,18344
A13886701,202206,100260,0,7,5685,1410
A13822902,202206,178709,0,0,2059,2059
A13822702,202206,499092,0,0,35136,8983
A13822301,202206,599473,0,5,11695,2662
A13822701,202206,448176,0,0,25560,5338
A13822001,202206,949785,0,1430308,54451,14557
A13872502,202206,304168,0,0,7435,1796
A13824006,202206,2068356,0,0,142082,35647
A13872504,202206,48722,255,0,0,0
A13887301,202206,57498,0,66,2835,901
A13804003,202206,108910,0,0,0,0
A13887702,202206,69575,3723,0,0,1156
A13804001,202206,93662,0,0,6808,1388
A13887901,202206,52988,0,0,3587,0
A10025185,202206,226425,3237,0,11108,0
A13885306,202206,256990,0,0,14626,4105
A13817001,202206,315549,0,0,15632,4052
A13885303,202206,111337,0,0,4869,1740
A13880701,202206,101160,0,0,0,1645
A13816101,202206,82112,0,0,4158,0
A13895503,202206,24166,0,0,0,0
A13881005,202206,278429,0,3,17151,4704
A13881204,202206,197000,0,0,10733,3860
A13816002,202206,85883,0,0,5418,1132
A13880204,202206,114595,0,0,0,1711
A13895502,202206,79590,0,0,8751,0
A10025850,202206,2936716,0,32,145510,37950
A13820004,202206,139122,0,0,0,2458
A13820007,202206,192081,0,949,0,3612
A13820005,202206,156303,0,0,7317,2794
A13876112,202206,63559,0,0,3537,0
A13876110,202206,220602,0,0,11970,0
A13876113,202206,296191,0,533,17534,4707
A13876109,202206,102807,0,0,6524,0
A13821003,202206,153641,0,0,9034,0
A13876111,202206,84734,0,0,5248,0
A13876108,202206,173754,0,0,10794,0
A13821005,202206,169932,0,0,9053,0
A10026682,202206,416029,0,1,30562,7715
A10027553,202206,192667,0,0,9182,2824
A10023897,202206,108311,0,0,5576,1500
A13805001,202206,170721,0,0,0,1916
A13883602,202206,220361,0,0,17621,4094
A13813008,202206,202893,0,0,13746,2626
A13813003,202206,54966,0,0,0,0
A13813010,202206,458940,0,0,18403,5429
A13813005,202206,76265,0,0,4788,1042
A13813006,202206,60361,0,0,4000,1396
A13813004,202206,61034,0,0,2871,770
A13881601,202206,68331,0,0,0,0
A13811206,202206,179586,0,839,9576,3514
A13881603,202206,128847,0,0,7178,1930
A10024492,202206,127316,0,0,9508,2373
A10024577,202206,211870,0,0,13293,3085
A13881701,202206,214220,0,0,15205,0
A13812002,202206,60093,0,750059,3471,0
A13822002,202207,1594669,0,0,74657,15712
A13822902,202207,232396,0,0,1597,1597
A13822702,202207,1547789,8918,0,66570,13810
A13822003,202207,2642880,0,0,112107,26789
A13822301,202207,911745,0,2,12280,2301
A13822701,202207,631217,6884,0,25662,4333
A13822001,202207,1347404,0,6,56960,12987
A13824002,202207,211287,0,0,4395,0
A13872502,202207,474540,0,0,8058,1654
A13872504,202207,127031,0,0,480,0
A13887302,202207,220620,0,0,13931,0
A13887301,202207,77895,0,14,3192,765
A13887405,202207,224653,0,48837,7494,2038
A13804002,202207,164526,0,0,8486,0
A13887403,202207,132456,0,211,4928,1544
A13885306,202207,366640,0,0,14920,3054
A13817001,202207,420906,0,0,15531,3486
A13877501,202207,364029,0,0,14248,3751
A13885304,202207,289637,0,0,0,2760
A13885303,202207,151619,0,0,5561,1479
A13816101,202207,106924,0,0,4303,0
A13816202,202207,215755,555,0,0,1301
A13881005,202207,400831,0,3,18281,4059
A13881204,202207,289891,0,0,11040,2985
A13895501,202207,140310,0,0,5559,0
A13880603,202207,103613,3298,0,4419,634
A13880204,202207,151664,0,0,0,1462
A13820001,202207,70264,0,0,3293,0
A13820002,202207,60037,0,0,0,0
A13820201,202207,1923525,14161,4949,92128,452
A10027346,202207,500553,0,0,14519,3535
A13821002,202207,182546,0,0,6893,0
A13876110,202207,241700,0,0,12071,0
A13821007,202207,228607,0,0,11742,0
A10027632,202207,180274,0,0,6515,1541
A10027553,202207,283496,0,0,9589,2427
A10027461,202207,375114,0,0,11067,2407
A10023897,202207,148056,0,0,5873,1308
A13805001,202207,225636,0,0,0,1613
A13883601,202207,102897,0,0,0,800
A13883602,202207,320245,0,0,15331,2972
A13813008,202207,290378,0,0,14091,2034
A13813010,202207,622524,0,0,18993,4593
A13813006,202207,88976,0,0,3885,731
A13813004,202207,84441,0,0,2995,618
A10025657,202207,109894,0,0,4265,0
A10026249,202207,272002,0,0,14477,0
A13811206,202207,248829,0,0,10122,3162
A10023887,202207,704457,0,7,28031,6823
A10024492,202207,187419,0,0,10160,1972
A10023927,202207,323128,9459,0,12434,3534
A10024152,202207,550575,0,2,23014,5071
A10024787,202207,427673,5604,0,19013,3263
A13812004,202207,91270,0,0,4745,0
A13812001,202207,67872,0,0,3603,0
A13812002,202207,71614,0,0,4086,0
A13812005,202207,283184,0,0,17501,0
A13822002,202208,1803618,19515,0,73797,15414
A13822902,202208,263833,0,0,1653,1653
A13824002,202208,200285,0,0,4485,0
A13872502,202208,430293,0,0,7833,1594
A13824005,202208,1748001,0,0,0,10349
A13824001,202208,173081,0,0,3909,0
A13872504,202208,120581,0,0,0,0
A13804206,202208,367431,0,0,0,0
A13887302,202208,308886,0,0,14665,0
A13804002,202208,159465,0,0,9169,0
A13804003,202208,167663,0,0,0,0
A13804004,202208,262786,0,0,11170,2767
A13887901,202208,82541,0,0,3407,0
A10025185,202208,286957,0,0,11047,0
A13817001,202208,374271,0,0,16152,3252
A13877501,202208,380787,0,7,15182,3153
A13885304,202208,330750,0,0,0,2736
A10027881,202208,96893,0,0,2201,0
A13880806,202208,795541,0,0,36248,5985
A13880407,202208,347087,0,0,17182,2967
A13816202,202208,245753,7472,0,0,1613
A13880406,202208,263276,0,0,11789,2164
A13881005,202208,369708,0,1,16919,3391
A13881204,202208,279167,0,0,12128,2438
A13880105,202208,193994,0,0,10251,0
A13820006,202208,684175,10002,0,36150,7369
A13820001,202208,65535,0,0,3364,0
A13820002,202208,68124,0,0,6082,0
A13820201,202208,2174717,13847,13341,101018,970
A10027346,202208,472090,0,0,14445,3453
A13821001,202208,48793,0,0,3309,0
A13821002,202208,164838,0,0,6757,0
A13876112,202208,83182,0,0,3699,0
A13876113,202208,398268,0,727,18026,4036
A13876109,202208,130011,0,0,6639,0
A13876114,202208,698959,0,0,31679,7299
A13876108,202208,229793,0,0,11028,0
A13821005,202208,218282,0,0,9578,0
A10027632,202208,216681,0,0,6787,1456
A10027744,202208,209562,0,0,7400,1700
A10027461,202208,99179,0,0,387,8
A13805002,202208,2133599,36080,0,115141,27381
A13883602,202208,298653,0,0,16829,3176
A13813008,202208,328943,0,0,13196,2050
A13813003,202208,88376,0,0,0,0
A13813002,202208,77681,0,0,0,0
A10026734,202208,199023,8916,0,8870,0
A10025657,202208,126490,0,0,4427,0
A10026249,202208,320239,0,0,13252,0
A10026362,202208,133631,0,0,3980,0
A13881601,202208,103937,0,0,0,0
A13811202,202208,180513,0,0,8212,1960
A13811206,202208,285859,0,0,11220,3008
A13881603,202208,175375,0,0,8528,1412
A10023887,202208,675113,0,7,27763,6633
A10024492,202208,207166,0,0,9879,1891
A10023927,202208,382368,8484,0,13355,3791
A10024787,202208,496951,0,0,19519,3453
A10024197,202208,187127,0,0,6954,1575
A13881701,202208,332704,0,0,15519,0
A13812001,202208,78135,0,0,2842,0
A13812002,202208,62988,0,0,3609,0
A13822002,202209,1248474,0,2875,70563,17104
A13886701,202209,95918,0,0,5463,1243
A13879102,202209,1001893,0,0,0,12442
A13822701,202209,466556,6794,0,25388,5157
A13822001,202209,875906,0,15,53679,14130
A10023599,202209,48234,0,0,0,0
A13872502,202209,296104,0,0,7355,1658
A13824001,202209,120693,0,0,3782,0
A13887302,202209,284812,0,0,14307,0
A13887403,202209,90174,0,1991,5280,1711
A13887901,202209,61554,0,0,3542,0
A13817001,202209,205245,0,0,14898,3740
A13885304,202209,211692,0,0,0,3143
A13885301,202209,63807,0,0,0,0
A10027881,202209,82043,0,0,2091,0
A13880407,202209,259441,0,0,16548,3499
A13881103,202209,168212,0,0,11672,2395
A13816101,202209,82738,0,0,4388,0
A13895503,202209,28682,0,0,0,0
A13816202,202209,162667,7577,0,0,1920
A13880406,202209,178743,0,0,12757,2536
A13881204,202209,183128,0,0,12111,2637
A13880204,202209,113363,0,0,0,1814
A13895502,202209,100875,0,0,8215,0
A13880201,202209,42415,0,0,0,0
A10025850,202209,3075535,45447,51,148449,35369
A13820004,202209,143842,0,0,0,2571
A13882402,202209,56838,0,0,4457,0
A13821001,202209,48793,0,0,3309,0
A13821004,202209,142642,0,0,9743,0
A13821002,202209,118837,0,0,6340,0
A13876113,202209,283971,0,1263,17210,4426
A13821003,202209,141074,0,0,8800,0
A13876111,202209,77886,0,0,5241,0
A13876114,202209,495591,0,4,30117,8061
A13821006,202209,199483,0,0,11575,0
A13821005,202209,159893,0,0,9213,0
A10028086,202209,213620,0,1,11617,2683
A10027632,202209,170024,0,0,7032,1693
A10027553,202209,183757,0,9,9051,2702
A10023897,202209,141252,0,0,5538,1436
A13813002,202209,65060,0,0,7568,0
A13813010,202209,494935,0,0,21235,5242
A13813005,202209,72666,0,0,4655,946
A10026734,202209,137132,12539,0,8441,0
A10025657,202209,86110,0,0,4396,0
A10026249,202209,254726,0,0,12968,0
A10026362,202209,94295,0,0,3900,0
A13811204,202209,115903,0,0,4805,1290
A10024492,202209,154614,0,1,9448,2125
A10023922,202209,270124,8774,7,13993,4229
A10024787,202209,368619,5064,3,18270,3901
A10024197,202209,122712,0,0,6710,1773
A10024577,202209,184690,0,0,13287,2885
A13812004,202209,62271,0,0,4526,0
A13812001,202209,52600,0,0,3039,0
A13812002,202209,48850,0,0,3719,0
A13812005,202209,299484,0,0,17684,0
A13822002,202210,1058858,21894,64770,71861,20744
A13879102,202210,921845,0,36293,0,17017
A13822003,202210,1553604,0,201068,104789,32550
A10023599,202210,38792,0,0,6694,0
A13872502,202210,227659,0,39450,7496,2028
A13824001,202210,111108,0,0,3755,0
A13872504,202210,46497,0,0,0,0
A13804206,202210,230732,0,0,0,0
A13887405,202210,168383,0,118284,6167,2550
A13804002,202210,111953,0,0,8440,0
A13804004,202210,167809,0,0,9511,3242
A13887901,202210,51843,0,0,3262,0
A13881103,202210,159140,0,0,11376,2948
A13895503,202210,20889,0,0,0,0
A13880406,202210,158837,0,3891,12712,2848
A13822004,202211,1657628,0,229636,116659,36241
A13886701,202211,93177,0,8240,4842,1667
A13879102,202211,989228,0,127276,0,15647
A13822902,202211,177155,0,8600,2509,2509
A13822702,202211,1096856,8812,0,53965,18870
A13822003,202211,1540148,0,338889,102356,35335
A13822001,202211,819486,0,1236,52637,18261
A13876114,202303,477086,0,353,30573,11899
A10026682,202303,409860,0,228,30918,11761
A10027744,202303,131694,0,126,6488,2495
A10027553,202303,173759,0,162,8908,3774
A13805001,202303,167618,0,10135,0,2590
A13883601,202303,65020,0,0,0,1591
A13883602,202303,205655,0,15664,15847,5401
A13813003,202303,51702,0,0,0,0
A13813010,202303,465615,0,37641,14232,7803
A13813006,202303,57938,0,0,3330,1190
A13813004,202303,54354,0,5244,2224,1069
A10026734,202303,132918,24558,0,8382,0
A13881601,202303,68414,0,0,9769,0
A13881302,202303,77507,0,0,0,0
A10024197,202303,100662,0,59,6171,2634
A13886701,202304,86008,0,3780,4337,1877
A13804206,202304,206403,0,0,0,0
A13804002,202304,105423,0,0,7923,0
A13880407,202304,216047,0,121,15797,4845
A13895503,202304,19739,0,0,0,0
A13880406,202304,165559,0,4291,10521,3814
A13880603,202304,59316,2279,0,3929,930
A13821003,202304,133899,0,0,7881,0
A10025657,202304,74139,0,0,4257,0
A13811202,202304,129308,0,77933,0,3222
