code,date,elect,gas,heat,watercool,waterhot
A15188101,202210,77804,0,0,208232,0
A15185704,202210,88147,0,0,0,0
A15101504,202210,726500,0,0,53459,0
A15102203,202210,92358,0,0,6744,0
A15101507,202210,32958,0,30723,0,3037
A15101702,202210,87820,0,0,6078,0
A15102202,202210,57684,0,0,4330,0
A15190705,202210,457166,0,0,29977,0
A15102902,202210,62079,0,0,0,0
A15101509,202210,33330,0,0,1827,0
A15101903,202210,183030,0,0,11381,0
A15108001,202210,48798,0,0,0,0
A15106001,202211,50834,0,0,3468,0
A15192201,202211,130394,0,0,8860,0
A15178203,202211,86946,0,0,6054,0
A15105302,202211,662014,0,0,39985,0
A15106103,202211,100402,0,0,5449,0
A15178201,202211,562137,0,0,44108,0
A15178202,202211,77378,0,0,5484,0
A15180705,202211,941444,48441,0,63277,0
A15176202,202211,334187,0,0,23272,0
A15106101,202211,65827,54,0,3313,0
A15105301,202211,61321,0,0,4513,0
A15184101,202211,99375,0,0,0,0
A15180701,202211,53930,0,0,3648,0
A15105303,202211,639226,0,0,36696,0
A15105005,202211,61592,0,0,0,0
A15105602,202211,121665,0,0,7800,0
A15105004,202211,189905,0,0,12163,0
A15192202,202211,169110,0,0,9530,0
A15106901,202211,541236,0,0,36176,0
A15105503,202211,308918,0,0,19222,0
A15105006,202211,86095,0,0,5909,0
A15176602,202211,42381,0,0,6460,0
A15105008,202211,133451,0,0,6838,0
A15105603,202211,391227,0,625770,199701,6789
A15178204,202211,138416,0,0,8360,0
A10026710,202211,48140,0,0,4220,0
A10025428,202211,59999,0,0,2164,0
A10025092,202211,379167,0,0,19391,0
A10023372,202211,7910,0,0,93,0
A10024894,202211,146361,0,0,8133,0
A15177101,202211,41816,0,0,0,0
A15101503,202211,101231,0,0,6832,0
A15176701,202211,202984,0,0,791,0
A15186002,202211,80687,0,0,5513,0
A15101501,202211,49127,0,0,5411,0
A15101101,202211,122633,0,0,8028,0
A15185201,202211,37522,0,0,0,0
A15179403,202211,156578,0,0,9588,0
A15187101,202211,49244,0,0,3566,0
A15101506,202211,382830,0,0,25355,0
A15101505,202211,49417,0,0,3186,0
A15190301,202211,62013,0,0,0,0
A15179701,202211,158370,0,0,8837,0
A15101802,202211,193317,0,0,0,0
A15101508,202211,357715,0,0,25594,6060
A15188101,202211,84140,0,0,116198,0
A15185704,202211,92197,0,0,0,0
A15101504,202211,764262,0,0,51335,0
A15102203,202211,93126,0,0,6151,0
A15101507,202211,41013,0,51778,0,2928
A15101903,202211,187500,0,0,12774,0
A15108001,202211,49906,0,0,6428,0
A15106001,202212,54184,0,0,3516,0
A15105302,202212,690487,0,0,33310,0
A15178201,202212,590509,0,0,41464,0
A15176202,202212,355843,0,0,21643,0
A15106101,202212,72051,213,0,3027,0
A15105301,202212,64558,0,0,4545,0
A15184101,202212,102213,0,0,12289,0
A15105005,202212,68183,0,0,7869,0
A15105004,202212,194948,0,0,11399,0
A15192202,202212,186130,0,0,9503,0
A15105006,202212,96848,0,0,5750,0
A15176602,202212,48525,0,0,0,0
A15105008,202212,142175,0,0,6543,0
A10026710,202212,50044,0,0,0,0
A10025092,202212,386223,0,0,18936,0
A15177101,202212,43904,0,0,0,0
A15101503,202212,19370,0,0,210,0
A15186002,202212,87797,0,0,5327,0
A15101501,202212,52555,0,0,0,0
A15101101,202212,134311,0,0,8595,0
A15190301,202212,68950,0,0,0,0
A15101508,202212,375273,0,0,25400,6934
A15188101,202212,90817,0,0,5082,0
A15101504,202212,799969,0,0,51384,0
A15101507,202212,51665,0,96398,0,3251
A15101702,202212,99731,0,0,5729,0
A15102902,202212,70859,0,0,0,0
A15108001,202212,54212,0,0,0,0
A15192201,202301,139764,0,0,8461,0
A15178203,202301,101459,0,0,5907,0
A15105302,202301,740837,0,0,34619,0
A15106103,202301,110955,0,0,4958,0
A15178202,202301,86061,0,0,5376,0
A15180705,202301,1024273,45697,0,62564,0
A15176202,202301,377411,0,0,22669,0
A15105301,202301,66353,0,0,4376,0
A15105005,202301,67589,0,0,0,0
A15105004,202301,206537,0,0,11909,0
A15106901,202301,579244,0,0,35341,0
A15105503,202301,349056,0,0,19228,0
A15176602,202301,49580,0,0,6425,0
A15105008,202301,162955,0,0,6634,0
A15105603,202301,432921,0,1675245,18676,8447
A15178204,202301,166682,0,0,8364,0
A10026710,202301,48912,0,0,4292,0
A10025092,202301,425018,0,0,18956,0
A10023372,202301,11196,0,0,142,0
A15176701,202301,224539,0,0,791,0
A15187101,202301,55603,0,0,3523,0
A15190301,202301,67965,0,0,0,0
A15179701,202301,185895,0,0,8380,0
A15101508,202301,374144,0,0,24878,7186
A15101504,202301,836672,0,0,51974,0
A15101702,202301,101890,0,0,5901,0
A15190705,202301,519510,0,0,27437,0
A15102902,202301,70790,0,0,0,0
A15101509,202301,40548,0,0,1882,0
A15101903,202301,199911,0,0,11576,0
A15108003,202301,49370,0,0,5783,0
A15106001,202302,55402,0,0,3748,0
A15192201,202302,138429,0,0,8490,0
A15105302,202302,707324,0,0,30528,0
A15106103,202302,108799,0,0,7063,0
A15178201,202302,603108,0,0,41598,0
A15106101,202302,71488,620,0,3093,0
A15184101,202302,111959,0,0,11318,0
A15105303,202302,724306,0,0,33338,0
A15105602,202302,134611,0,0,6008,0
A15105004,202302,204417,0,0,10680,0
A15106901,202302,588390,0,0,36028,0
A15105008,202302,161311,0,0,6531,0
A15178204,202302,147553,0,0,7320,0
A10026710,202302,48464,0,0,0,0
A10025428,202302,50372,0,0,0,0
A10025092,202302,426379,0,0,18939,0
A10023372,202302,48693,0,0,0,0
A15176701,202302,232734,0,0,951,0
A15190301,202302,64530,0,0,0,0
A15101802,202302,189009,0,0,21476,0
A15101508,202302,318497,0,0,24818,7687
A15188101,202302,91619,0,0,5094,0
A15102203,202302,99972,0,0,5901,0
A15101702,202302,100138,0,0,5107,0
A15102202,202302,64527,0,0,4145,0
A15190705,202302,522069,0,0,28230,0
A15102902,202302,60178,0,0,0,0
A15101509,202302,32625,0,0,1593,0
A15101903,202302,193861,0,0,11803,0
A15108003,202302,44748,0,0,0,0
A15106001,202303,46566,0,0,3343,0
A15192201,202303,118486,0,0,7841,0
A15105302,202303,611587,0,0,34136,0
A15178202,202303,70289,0,0,4802,0
A15105301,202303,68208,0,0,4279,0
A15180701,202303,48600,0,0,3637,0
A15192202,202303,153434,0,0,8500,0
A15106901,202303,490276,0,0,31340,0
A15105503,202303,280398,0,0,19568,0
A15178204,202303,127435,0,0,8327,0
A10024894,202303,147785,0,0,8280,0
A15176701,202303,212702,0,0,2874,0
A15186002,202303,79207,0,0,5227,0
A15101501,202303,47434,0,0,4954,0
A15101101,202303,122948,0,0,8308,0
A15185201,202303,33113,0,0,0,0
A15179403,202303,148186,0,0,8487,0
A15187101,202303,45884,0,0,3249,0
A15101506,202303,407867,0,0,21838,0
A15190301,202303,56917,0,0,0,0
A15179701,202303,151523,0,0,7573,0
A15101508,202303,346383,0,0,23340,6509
A15102203,202303,84478,0,0,5977,0
A15101507,202303,49899,0,63582,0,3433
A15101702,202303,85466,0,0,5734,0
A15101509,202303,32581,0,0,1797,0
A10026710,202304,47426,0,0,0,0
A15188101,202304,79585,0,0,4882,0
A15181602,202101,94342,0,0,0,0
A15178203,202101,102218,0,0,6283,0
A15105302,202101,608594,0,0,37033,0
A15180705,202101,1099220,0,0,64384,0
A15180701,202101,65975,0,0,3930,0
A15106901,202101,637721,0,0,39052,0
A15105503,202101,382752,0,0,19718,0
A15176602,202101,53029,0,0,7039,0
A15105008,202101,169427,0,0,6881,0
A15105603,202101,581593,0,1944578,18106,8884
A15178204,202101,171382,0,0,9377,0
A10026710,202101,52504,0,0,4014,0
A10025428,202101,55967,0,0,1907,0
A10024894,202101,163486,0,0,8370,0
A15177101,202101,53593,0,0,0,0
A15101503,202101,165600,0,0,7370,0
A15186002,202101,102352,0,0,5902,0
A15101501,202101,63086,0,0,5781,0
A15179403,202101,204713,0,0,10685,0
A15179701,202101,193331,0,0,9003,0
A15101802,202101,232011,0,0,0,0
A15185704,202101,115790,0,0,0,0
A15101504,202101,840372,0,0,55477,0
A15102203,202101,113340,0,0,6896,0
A15102202,202101,70778,0,0,4477,0
A15102902,202101,75827,0,0,0,0
A15101509,202101,71041,0,0,3818,0
A15101903,202101,224241,0,0,12249,0
A15108003,202101,75286,0,0,0,0
A15108001,202101,54377,0,0,6840,0
A15106001,202102,58296,0,0,3451,0
A15192201,202102,176868,0,0,9324,0
A15181602,202102,92389,0,0,0,0
A15178203,202102,113890,0,0,6835,0
