code,date,elect,gas,heat,watercool,waterhot
A13113004,202110,215875,0,96842,16694,4479
A13186708,202110,261621,0,111147,0,5274
A13187203,202110,232660,0,152591,17162,4706
A13113008,202110,386708,0,0,25434,0
A13113007,202110,534418,0,0,28049,0
A10025397,202110,29743,0,0,2079,0
A10027775,202110,30775,0,0,1755,0
A13183202,202111,45459,0,0,0,0
A13184301,202111,71003,0,0,9675,0
A13183504,202111,144490,0,0,11238,0
A13183701,202111,45651,0,0,6196,0
A13120403,202111,105982,0,0,7313,0
A13185603,202112,123209,0,0,0,0
A13170401,202112,140498,0,0,8921,0
A13186401,202112,134081,0,0,6539,0
A13122001,202112,140824,0,0,9586,0
A13114103,202112,57788,0,0,3184,0
A13184609,202112,194808,0,52010,14726,4489
A13114106,202112,65625,0,0,8637,0
A13185508,202112,171322,0,0,11902,0
A13185501,202112,43156,0,0,6452,0
A13114002,202112,186683,0,0,12647,8555
A10025855,202112,229146,0,0,26134,0
A10026469,202112,115001,0,0,5546,0
