code,date,elect,gas,heat,watercool,waterhot
A10025174,202303,125192,0,0,7254,0
A13403001,202303,40250,0,0,2944,0
A13403101,202303,272053,0,0,19779,6525
A13484004,202303,45371,0,0,2451,0
A13484003,202303,63070,0,0,3719,0
A10027354,202303,149442,0,0,8641,0
A13402103,202303,97770,0,0,0,0
A13487102,202303,41120,0,0,5368,0
A13402304,202303,40589,0,0,2058,0
A13402002,202303,87541,0,0,33143,0
A13402003,202303,65709,0,0,0,0
A13475001,202303,41662,0,0,0,0
A13486401,202303,26393,0,0,2135,0
A13486705,202303,54440,0,0,7128,0
A13486601,202303,45398,0,0,0,0
A10026852,202303,301255,0,0,14293,0
A10023695,202303,46990,0,35,2741,1183
A10023979,202303,19704,0,0,1031,0
A13410002,202303,106165,0,7291,7145,2688
A13410001,202303,75176,0,7464,5016,1901
A13410011,202303,158888,0,10373,12124,4270
A13410003,202303,119110,0,7748,9369,3468
A10024422,202303,237512,0,127,18256,6440
A10024468,202303,228393,0,142,17453,6578
A10024421,202303,191889,0,116,13674,5572
A13407202,202304,75534,0,0,5303,0
A13481802,202304,60749,86,0,109,0
A13405003,202304,465391,0,0,31800,0
A13486601,202304,46939,0,0,0,0
A10024410,202304,59487,0,13,4798,1543
A13407204,202101,191436,0,0,8261,3983
A13407104,202101,666406,0,0,0,13167
A13478601,202101,257796,0,181050,11912,6518
A13407002,202101,244735,0,0,0,0
A13407201,202101,46888,0,0,2570,0
A13407202,202101,96541,0,0,4620,2344
A13482603,202101,176767,4455,0,7571,0
A13482505,202101,188552,0,0,12865,3274
A13483002,202101,226388,0,0,0,0
A13408003,202101,596560,0,239667,24714,10608
A13480402,202101,104540,0,0,7076,0
A13480403,202101,260026,0,0,15883,0
A10027207,202101,1209801,0,3469,71361,30955
A10025263,202101,1583490,0,4581,94554,40827
A10024562,202101,132411,0,417,7338,3240
A13483803,202101,117938,0,0,7355,0
A13472701,202101,674319,0,206847,47165,16105
A13409001,202101,53068,0,0,3389,0
A10026403,202101,316186,0,657,12518,4941
A10025112,202101,587967,11293,1610,33047,13507
A10025104,202101,573045,12601,1441,31092,12623
A10025010,202101,1325204,0,3000,72114,32815
A13481305,202101,228576,0,0,0,0
A13480803,202101,80017,0,0,4812,0
A13488104,202101,224273,0,0,13164,0
A13470101,202101,301064,0,0,0,0
A13481001,202101,51137,0,0,2849,0
A10024932,202101,114775,32788,0,0,0
A13470503,202101,277934,0,0,17983,0
A13406204,202101,153413,0,280,7410,0
A13406002,202101,49831,0,0,3089,0
A13470502,202101,93503,0,0,5663,0
A13406205,202101,135597,0,0,0,0
A13481802,202101,91563,0,415,0,0
A13470504,202101,49376,0,0,21,0
A13485401,202101,72173,0,0,4546,0
A13405002,202101,156745,0,0,9554,0
A13405201,202101,827635,0,0,49638,0
A13471501,202101,170090,0,0,8328,0
A13405003,202101,576352,0,0,34437,0
A13485302,202101,1225541,0,49058,69177,0
A13485301,202101,242287,0,0,11578,0
A10025174,202101,157943,4890,0,8920,0
A13484501,202101,68845,0,0,0,0
A13403001,202101,49460,0,0,3685,0
A13484102,202101,94187,0,0,4714,0
A13403101,202101,357506,0,0,23685,8832
A13484004,202101,53035,0,0,0,0
A13484003,202101,71260,0,0,4686,0
A10027354,202101,170149,6733,0,9139,0
A13402103,202101,127408,0,0,0,0
A13487102,202101,50782,0,0,5688,0
A13402304,202101,55552,0,0,2964,0
A13402002,202101,119891,0,0,15195,0
A13486102,202101,10702,0,0,53,0
A13402003,202101,112293,0,0,0,0
A13486504,202101,169172,0,0,9962,0
A13475001,202101,26523,0,0,0,0
A13486401,202101,36194,0,0,2218,0
A13402202,202101,52504,0,0,2789,0
A13486705,202101,66727,0,0,8544,0
A13486601,202101,63584,0,0,0,0
A13402001,202101,31883,0,0,2511,0
A13402305,202101,120705,0,0,0,0
A13402204,202101,83823,0,0,8998,0
A13486701,202101,42944,0,0,0,0
A13472201,202101,44554,0,0,0,0
A10027948,202101,93361,0,0,4624,0
A10026852,202101,347201,0,0,18119,0
A13410012,202101,195748,0,39893,7924,5125
A13410005,202101,216288,9185,42869,13283,5467
A13410002,202101,120782,0,24037,7424,2996
A13410008,202101,258755,0,63854,15625,6489
A13410001,202101,89916,0,17949,5122,2105
A13410011,202101,195857,0,37082,13378,5174
A13410003,202101,138283,0,33729,9786,3794
A13410007,202101,252690,0,57582,16118,6842
A13410006,202101,206412,0,37181,14765,5088
A13410004,202101,154730,0,26010,9134,3499
A13410010,202101,185314,0,40591,10767,4289
A13410009,202101,206626,0,52799,12456,5101
A10027638,202101,42045,0,89,1960,850
A10024410,202101,11154,0,132,1368,530
A10024468,202101,201901,0,577,15872,7124
A10024421,202101,159001,5398,516,14574,5915
A13407204,202102,177874,0,0,7896,3505
A13407104,202102,556764,0,0,0,17445
A13478601,202102,243264,0,139807,11573,7274
A13407002,202102,226210,0,0,0,0
A13407201,202102,46810,0,0,2549,0
A13407202,202102,89115,0,0,4435,2047
A13482603,202102,146068,0,0,7839,0
A13482505,202102,175951,0,0,11684,2985
A13483002,202102,213936,0,0,0,0
A13408003,202102,565089,0,201180,23016,9754
A13480402,202102,80920,0,0,6802,0
A13480403,202102,259157,0,0,16142,0
A10027207,202102,1175119,0,2205,65632,27944
A10025263,202102,1517869,29020,2551,78346,33522
