code,date,elect,gas,heat,watercool,waterhot
A10027090,202206,168864,0,0,7358,0
A12170601,202206,221072,0,0,10425,0
A12102008,202206,186848,0,0,12577,0
A12102005,202206,106402,0,0,7804,0
A12180407,202206,172472,0,0,11356,0
A12170603,202206,241192,0,0,12953,0
A12170602,202206,34100,0,0,2251,0
A12102002,202206,51781,0,0,3411,0
A12180401,202206,41653,0,0,3001,0
A12180506,202206,178758,0,0,11552,0
A10027748,202206,109558,0,0,5401,0
A10024408,202206,107411,0,0,5577,0
A10024626,202206,59650,0,0,2241,0
A12185304,202206,122666,0,0,8600,0
A12179001,202206,103135,0,0,9022,0
A12179005,202206,57703,0,0,3639,0
A12179004,202206,201792,0,0,8008,0
A12185303,202206,204684,0,0,11908,4451
A12179002,202206,60828,0,0,4044,0
A12103002,202206,88237,0,0,6098,0
A12181406,202206,313250,0,0,19928,4214
A12170401,202206,38800,0,0,2428,0
A12104007,202206,310693,0,0,21228,4567
A12170402,202206,223734,0,0,6588,0
A12181403,202206,114380,0,0,8150,0
A12104005,202206,322141,13097,0,0,3815
A12104001,202206,47068,0,0,6194,0
A12181404,202206,259701,0,0,17887,3665
A12187602,202206,120240,0,0,7815,0
A10028006,202206,178245,0,0,9361,2602
A12187501,202206,186513,0,5,11049,2830
A12106001,202206,144139,0,0,6937,1922
A12105001,202206,82720,0,0,5756,0
A12181103,202206,368060,0,0,26236,6171
A12172401,202206,198826,0,0,10640,0
A12181101,202206,43733,0,0,0,0
A12181102,202206,90704,0,0,6784,1716
A10025003,202206,378408,0,0,17510,0
A12109002,202206,159511,0,0,11995,0
A12109001,202206,170133,0,729,11074,2936
A12187403,202206,20204,0,0,840,0
A10026036,202206,245021,11421,0,16032,0
A10024347,202206,492837,0,0,24964,0
A12172201,202206,113438,0,0,2752,0
A12171201,202206,92957,0,0,5731,0
A12185602,202206,50174,0,0,3462,0
A12185605,202206,83800,0,0,6284,0
A12185606,202206,128062,0,0,6729,0
A12111001,202206,62107,0,0,3126,0
A12185504,202206,68839,0,0,4683,0
A12185603,202206,58444,0,0,4003,0
A10024974,202206,347301,0,3,16202,4702
