code,date,elect,gas,heat,watercool,waterhot
A13204001,202204,55023,0,0,0,0
A13204406,202204,348042,0,14194,25526,8043
A13204105,202204,551134,0,28902,0,15119
A13290105,202204,,,,,
A13290003,202204,157436,0,0,0,3848
A13290809,202204,176272,0,0,0,0
A13204204,202204,,,,,
A13204002,202204,,,,,
A13290107,202204,397060,0,13406,0,9990
A13292701,202204,,,,,
A13204201,202204,,,,,
A13204103,202204,,,,,
A13204104,202204,283685,0,0,17806,7658
A13204301,202204,,,,,
A13204205,202204,,,,,
A13204203,202204,82626,0,0,5796,0
A13204003,202204,,,,,
A13275001,202204,,,,,
A13292501,202204,,,,,
A13204404,202204,,,,,
A13201207,202204,,,,,
A13201202,202204,,,,,
A13201206,202204,186682,0,0,10278,0
A13201201,202204,,,,,
A13201203,202204,,,,,
A13275302,202204,,,,,
A13293505,202204,124368,0,0,7743,0
A13281802,202204,,,,,
A13281201,202204,89363,0,0,5278,0
A13201208,202204,454235,13415,19478,0,7413
A13201209,202204,,,,,
A13201001,202204,,,,,
A13201002,202204,,,,,
A13280104,202204,71110,0,0,0,0
A10027136,202204,,,,,
A10026714,202204,,,,,
A13203302,202205,104360,0,0,7111,0
A13203303,202205,,,,,
A13295201,202205,,,,,
A13286107,202205,156166,0,0,13169,0
A13287801,202205,,,,,
A13286203,202205,,,,,
A13286109,202205,202202,0,0,0,0
A13203403,202205,91763,5049,0,6771,0
A13286110,202205,,,,,
A13287503,202205,,,,,
A13203202,202205,72931,0,0,4243,0
A13286304,202205,,,,,
A13203408,202205,139636,0,0,0,0
A13286904,202205,105291,0,0,0,0
A13203002,202205,79342,0,0,4764,0
A13286105,202205,,,,,
A13203001,202205,,,,,
A13203401,202205,,,,,
A13286002,202205,,,,,
A10024827,202205,,,,,
A10023732,202205,,,,,
A13285404,202205,,,,,
A13202306,202205,76536,0,0,0,0
A13285503,202205,,,,,
A13282510,202205,,,,,
A13272101,202205,65122,3122,0,8873,0
A13276416,202205,,,,,
A13202302,202205,53159,0,0,0,0
A13285406,202205,187074,0,0,12263,0
A13283405,202205,,,,,
A13202308,202205,97019,0,0,0,0
A13276414,202205,49806,0,0,8025,0
A13202102,202205,72534,0,0,4397,0
A13276415,202205,239369,0,0,21865,0
A13285507,202205,,,,,
A13202103,202205,77508,0,0,5471,0
A13202002,202205,372675,0,0,0,0
A13285401,202205,,,,,
A13202304,202205,,,,,
A13272102,202205,82764,0,0,5401,0
A13283611,202205,,,,,
A13202312,202205,,,,,
A13285305,202205,84438,0,0,0,0
A13285601,202205,,,,,
A10026856,202205,,,,,
A10027555,202205,,,,,
A10024822,202205,26719,0,0,0,0
A10024463,202205,,,,,
A13204506,202205,,,,,
A13204502,202205,,,,,
A13204501,202205,,,,,
A13204505,202205,,,,,
A13290404,202205,84343,0,0,6395,0
A13204503,202205,63977,0,0,7035,0
A13204402,202205,,,,,
A13204510,202205,,,,,
A13292002,202205,58767,0,0,4063,0
A13204409,202205,,,,,
A13204508,202205,107766,0,0,8875,0
A13204408,202205,248708,0,0,0,6008
A13272201,202205,,,,,
A13204507,202205,137489,0,0,10578,6865
A13204302,202205,,,,,
A13204001,202205,49106,0,0,7498,0
A13204406,202205,318071,0,3638,28305,7654
A13204105,202205,,,,,
A13290105,202205,,,,,
A13290003,202205,,,,,
A13290809,202205,161711,0,0,0,0
A13204204,202205,,,,,
A13204002,202205,125750,0,0,9228,0
A13290107,202205,358925,0,4647,0,8127
A13292701,202205,,,,,
A13204201,202205,47355,0,0,0,0
A13204103,202205,502447,0,2199,35627,10200
A13204104,202205,255776,0,0,14441,3992
A13204301,202205,55341,0,0,8552,0
A13204205,202205,,,,,
A13204203,202205,,,,,
A13204003,202205,,,,,
A13275001,202205,,,,,
A13292501,202205,,,,,
A13204404,202205,,,,,
A10024782,202205,,,,,
A13201207,202205,,,,,
A13201202,202205,54548,0,0,3808,0
A13201206,202205,186315,0,0,10699,0
A13201201,202205,,,,,
A13201203,202205,49865,0,0,0,0
A13275302,202205,91888,0,0,0,1929
A13293505,202205,,,,,
A13281802,202205,345620,0,0,22427,0
A13281201,202205,,,,,
A13201208,202205,398864,14385,1624,0,6161
A13275301,202205,,,,,
A13201209,202205,779174,0,0,48775,0
A13201001,202205,,,,,
A13201002,202205,,,,,
A13280104,202205,,,,,
A10026714,202205,,,,,
A13203302,202206,,,,,
A13203303,202206,,,,,
A13295201,202206,42881,0,0,0,0
A13286107,202206,,,,,
A13287801,202206,87805,0,0,5632,0
A13286203,202206,53617,0,0,0,0
A13286109,202206,216970,0,0,0,0
A13203403,202206,96921,5211,0,7164,0
A13286110,202206,280800,0,0,24218,0
A13287503,202206,,,,,
A13203202,202206,,,,,
A13286304,202206,314329,0,0,24136,0
A13286106,202206,,,,,
A13203408,202206,,,,,
A13286904,202206,,,,,
A13203002,202206,84222,0,0,5044,0
A13203102,202206,,,,,
A13286105,202206,,,,,
A13203001,202206,,,,,
A13203401,202206,52593,0,0,7434,0
A13286002,202206,59372,0,0,3889,0
A10026175,202206,,,,,
A10023732,202206,,,,,
A13285404,202206,115007,0,0,0,0
A13202306,202206,,,,,
A13285503,202206,,,,,
A13282510,202206,,,,,
A13272101,202206,76672,3239,0,0,0
A13276416,202206,,,,,
A13202302,202206,,,,,
A13285406,202206,,,,,
