,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
77,A13923102,0,0,0,0,0,0,3135700,8401360,0,0
78,A13987304,46245460,0,0,0,0,26086740,6158479,34992720,4751550,0
79,A13977913,1876080,6450980,0,0,0,30408000,0,0,0,0
80,A13987205,0,0,428360,0,0,0,345770,28301680,875000,16153990
81,A13923108,1035,22753320,0,0,-357005,17312800,2766730,23792300,2000000,0
82,A13993901,3907690,0,0,0,2182540,0,7225940,0,5090240,0
83,A13987301,10372820,0,0,0,2952000,2952000,0,4746230,0,1373700
84,A13987302,320000,8529970,0,0,0,8154800,-2735870,7702610,0,0
85,A13987306,11537780,25291890,0,0,0,32995000,18383178,54184110,429190,0
86,A13993503,1704390,9238000,0,0,0,11238400,2743669,15178620,2061092,3687600
87,A13993501,0,0,0,0,0,0,18704820,0,9634600,0
88,A13923103,3565730,9689400,0,0,4392150,9620900,3254122,21258750,1309163,0
89,A10026660,,,,,,,,,,
90,A13983810,4525270,7474060,0,0,0,7994350,3900240,19213590,165380,9421540
91,A13973202,,,,,,,,,,
92,A13974103,10895230,6360600,-383970,372190,-10893000,10836000,-350,14575090,1370,8326920
93,A13983712,2469330,4047800,0,0,0,9807000,3479339,18877740,2620690,10225180
94,A13920804,10376520,21754990,0,0,0,35493100,23154200,60416090,13094320,0
95,A13920106,0,0,65490,0,0,0,1532870,10952630,0,0
96,A13981608,0,0,0,0,0,0,2301100,19524010,0,9551090
97,A13920707,18727440,24927660,0,0,0,38715000,15533433,55842500,14559425,0
98,A13920209,0,0,242200,0,0,0,33751360,0,15910410,0
99,A13981402,0,0,0,0,0,0,2504029,7362380,0,4438050
100,A13982701,2932320,0,0,0,0,8683500,3194550,19422650,683430,8978590
101,A13920205,0,0,0,0,0,0,1226330,12526880,-30,7068030
102,A13920001,0,0,0,0,0,0,2968760,11605410,0,0
103,A13982301,6758210,14476450,0,0,0,36624000,17491219,47877290,4186515,0
104,A13983815,6905918,12651350,1100,0,0,15854400,5682840,27832360,0,18439760
105,A13981604,0,0,0,0,0,0,1899110,11625020,23310,4945490
106,A13981407,0,0,0,0,0,0,3548240,18724690,0,12548230
107,A13921005,20945016,21128400,0,0,14741100,50024800,2513880,73661800,2527300,0
108,A13983707,0,0,0,0,0,0,-242130,13832030,0,7174190
109,A13981405,0,19214180,0,0,0,8604000,4190030,12823440,0,10192450
110,A13983608,0,0,0,0,0,0,3323840,13361500,496250,9117890
111,A13982002,0,0,152880,0,0,0,15289220,0,215760,0
112,A13982604,17654560,24697170,0,0,0,55376000,16571333,84011160,24606480,0
113,A13982103,0,0,0,0,0,0,1163850,11870920,-50,5563890
114,A13920706,29570170,10553560,0,0,-30954000,30954000,5458259,50200420,13329750,0
115,A13981901,3954460,8614950,0,0,0,9648000,5358930,17880030,5776300,0
116,A13982003,2576060,3523000,0,0,0,10072500,3052130,12661520,419500,4696730
117,A13920105,0,0,44780,0,0,0,2116129,10910480,416060,4661630
118,A13971501,4616630,1138850,0,0,0,8969600,5921267,19305250,1299830,11592920
119,A13920102,0,0,0,0,0,0,578650,8079050,88560,4119720
120,A13989701,0,0,171790,0,0,0,26932670,0,13779630,0
121,A13920803,4316400,20506200,0,0,0,34479250,9373180,56423710,7827330,0
122,A13994302,3322610,6019120,0,0,0,9398700,3495213,17710780,4233250,0
123,A13983713,20289380,0,0,0,4033589,0,3442450,0,2024561,0
124,A13983709,0,0,0,0,0,0,18357376,0,9738030,0
125,A13981606,0,0,0,0,0,0,4278418,13330890,-940,6970100
126,A13981304,448540,4606770,0,2219000,421200,4212000,0,13052720,623900,0
127,A13983803,0,0,0,0,0,0,2546800,7939160,387180,4517160
128,A13980903,0,0,0,0,0,0,2776080,7353190,0,0
129,A13982702,14017840,6402340,0,0,-11033400,11033400,4344160,17512740,14470,10960100
130,A13983816,3061220,18954900,0,0,0,13980000,10107070,29223180,157230,21956490
131,A13981001,0,0,0,0,0,0,278210,2561180,77770,1654730
132,A13982005,3258130,5770820,0,0,0,6693300,1237392,13669130,1456900,0
133,A13974101,1446760,6247300,0,0,749500,6043400,2836997,15194340,0,9708350
134,A13982704,7494104,13118580,0,0,0,37856000,7812220,52235280,14665696,0
135,A13982202,9171860,4520750,0,0,0,33089000,5178280,37212110,5848300,0
136,A13982101,0,0,0,0,0,0,6710210,0,3277730,0
137,A13920207,0,0,0,0,0,0,3833059,14980380,0,9446240
138,A13981903,13605980,15366180,0,0,0,42089440,7212906,49092740,1331020,0
139,A13983101,249160,1586940,1990,0,100,937020,45940,2145460,-26200,0
140,A13920506,36823940,0,0,0,0,21406000,6529338,36853580,5947210,17378610
141,A13920703,0,0,100140,0,0,0,354630,0,1000000,0
142,A13920202,0,0,0,0,0,0,9018290,0,225750,0
143,A13981006,0,0,0,0,0,0,5228496,19687920,452640,13638760
144,A13983811,3463710,7716940,0,0,0,15220800,6145529,26086490,0,7180320
145,A13971502,11009320,24871807,0,0,0,32613000,9933524,57680280,9869970,25110720
146,A13989702,0,0,0,0,0,0,894370,3220790,-620,2046870
147,A13920104,0,0,0,0,0,0,827603,10829520,-75730,5839990
148,A13983801,0,0,0,0,0,0,1604210,7076480,0,0
149,A13973201,,,,,,,,,,
150,A13981204,0,0,0,0,0,0,771560,3863480,-33510,2274810
151,A13983004,8445460,6659130,0,0,0,36698340,6927680,44623460,20938080,0
152,A13920501,0,0,0,0,0,0,1865032,8670380,190900,0
153,A13920802,20667650,0,0,0,0,27570000,5162330,30839790,8224020,17236390
154,A13981208,282680,0,0,0,0,0,30452580,30434400,15352550,15353390
155,A13983105,12602280,14380800,0,0,0,32821750,9161541,44953170,2869500,0
156,A10027601,273750,1162810,0,0,0,3094080,4600480,13988430,33950,8880630
157,A10025133,0,0,0,0,0,0,9024828,28642810,1354410,13270670
158,A10027533,,,,,,,,,,
159,A10024547,0,0,0,0,0,0,9592400,50851110,0,20244530
160,A10024770,,,,,,,,,,
161,A10024434,,,,,,,,,,
162,A13985402,0,0,49180,0,0,0,1669316,10236970,254600,0
163,A13985907,0,0,0,0,0,0,10316418,27410000,0,14477200
164,A13985605,0,0,0,0,0,0,4137120,3616800,0,10712820
165,A13986207,7489940,0,0,0,0,0,6610700,0,3430380,0
166,A13985904,1175060,3306010,0,0,0,8217700,308960,12828720,0,4351520
167,A13922406,14254940,5245570,0,0,-12144000,12144000,6134592,17106300,4199340,0
168,A13922105,655630,2759400,1760,0,0,3463800,1983240,4049660,147260,3127310
169,A13922001,0,0,0,0,0,0,0,0,0,0
170,A13986606,0,0,41430,0,0,0,3223625,14775350,251250,0
171,A13922102,0,0,0,0,0,0,2347050,8260370,-25080,5446750
172,A13986004,7173610,2226860,0,0,-7990500,7990500,1193650,0,2765700,4561470
173,A13986013,0,28895540,0,0,0,22788500,8683563,30643070,8009320,0
174,A13985909,0,0,0,0,0,0,4992660,0,2676150,0
175,A13922907,0,0,0,0,0,0,220,22776730,1178500,0
176,A13922903,9912950,16649800,0,0,-9084000,9084000,-446450,21754070,-275210,9722960
177,A13922103,0,0,0,0,0,0,3657170,8089610,-790,5226310
178,A13986509,0,4089640,0,0,0,8910000,4576690,6704150,0,0
179,A13922910,0,0,0,0,0,0,2381020,0,1762655,0
180,A13972601,2730850,8950960,0,0,0,15926460,4963531,21938660,2067050,0
181,A13986302,24500630,22486880,0,0,16172370,16165050,63680870,53477750,30709300,23861220
182,A13985908,0,7110000,0,0,0,13689000,0,9526450,0,126800
183,A13922909,15645940,0,0,0,0,0,2405620,0,2514630,0
184,A13922114,49921920,14671340,0,0,-37716000,37716000,14592031,50543550,20557950,0
185,A13986111,40936100,0,0,0,29992000,0,53935108,0,2592860,0
186,A13986701,0,0,-102260,208430,0,0,535200,5699610,39300,0
187,A13922111,2380530,8224000,0,0,0,10686000,3498010,0,2574260,0
188,A13922908,0,0,0,0,0,0,3788990,15500500,633940,9749730
189,A13993001,,,,,,,,,,
190,A13972603,19546030,17027180,0,0,20145400,20145400,5049700,0,4738850,0
191,A13986306,3524928,17611200,0,0,0,34695500,-7497500,70013220,3351280,0
192,A13922904,0,0,0,0,0,0,1064822,15164360,0,0
193,A13986703,0,0,0,0,0,0,2917050,10926760,0,6338370
194,A13986012,0,0,0,0,0,0,8170560,28365430,78000,0
195,A13986702,0,0,0,0,0,0,2115160,7193190,0,0
196,A13986504,9080713,10260100,0,0,0,48149500,15003318,44157780,1500000,0
197,A13985406,0,0,0,0,0,0,3714657,17153640,0,18828600
198,A13922110,3264490,2883050,0,0,0,14658000,7567810,25351420,8330200,7190640
199,A13993002,,,,,,,,,,
200,A13922108,9213380,10552900,0,0,-11253200,11253200,6611734,23408890,4815090,7196190
201,A13986505,3907040,12830150,0,0,0,26942500,245870,0,101440,0
202,A13986201,0,0,0,0,0,0,1711070,8502440,1840,4472150
203,A13922003,0,0,0,0,0,0,3790770,17059870,161010,6226560
204,A13922905,0,0,0,0,0,0,4929136,17229270,-3100,10212930
205,A13986009,2642190,12951720,0,0,0,13714400,4587921,23907600,4887760,8933940
206,A13922901,0,0,0,0,0,0,1178330,8342850,0,0
207,A13922002,0,0,0,0,0,0,1479890,0,0,0
208,A13972602,0,0,0,0,0,0,3748970,10582750,354130,4397280
